"model","node","Parameter","Cohens_f_partial","CI","CI_low","CI_high","tract"
"1",2,"mean_RMSt",0.0553451663130682,0.9,0,0.193538822848962,"Left_SLF"
"1",2,"timeintervention",0.216839552096588,0.9,0,0.380659391818469,"Left_SLF"
"10",11,"time",0.0403277291119108,0.9,0,0.216823813542613,"Left_SLF"
"10",11,"intervention",0.151855882029127,0.9,0,0.309354176688133,"Left_SLF"
"10",11,"mean_RMSt",0.0805004498919806,0.9,0,0.222417119640253,"Left_SLF"
"10",11,"timeintervention",0.0251426091652137,0.9,0,0,"Left_SLF"
"11",12,"time",0.0745535898839487,0.9,0,0.262025930552275,"Left_SLF"
"11",12,"intervention",0.156052859340986,0.9,0,0.31378439649647,"Left_SLF"
"11",12,"mean_RMSt",0.111671087278735,0.9,0,0.254415217712688,"Left_SLF"
"11",12,"timeintervention",0.0534150773197139,0.9,0,0.139511413127629,"Left_SLF"
"12",13,"time",0.0685747004602737,0.9,0,0.254175049224125,"Left_SLF"
"12",13,"intervention",0.154169783440279,0.9,0,0.31065541163772,"Left_SLF"
"12",13,"mean_RMSt",0.139263190820622,0.9,0,0.282359874385517,"Left_SLF"
"12",13,"timeintervention",0.0755851501712169,0.9,0,0.20224868544721,"Left_SLF"
"13",14,"time",0.0210357383125017,0.9,0,0.167705402522818,"Left_SLF"
"13",14,"intervention",0.148156644803025,0.9,0,0.302989123337336,"Left_SLF"
"13",14,"mean_RMSt",0.17155743038652,0.9,0,0.314947664715014,"Left_SLF"
"13",14,"timeintervention",0.0823140495908772,0.9,0,0.214037889437597,"Left_SLF"
"14",15,"time",0.0230803798876601,0.9,0,0.178050785127063,"Left_SLF"
"14",15,"intervention",0.136305851097909,0.9,0,0.289202816542576,"Left_SLF"
"14",15,"mean_RMSt",0.217747287131038,0.9,0.0719483434632549,0.362291449478333,"Left_SLF"
"14",15,"timeintervention",0.0979792221435455,0.9,0,0.146809827742832,"Left_SLF"
"15",16,"time",0.0511249344219848,0.9,0,0.234682229793859,"Left_SLF"
"15",16,"intervention",0.126864752225003,0.9,0,0.27819675845709,"Left_SLF"
"15",16,"mean_RMSt",0.254657797523688,0.9,0.107379800180763,0.400950350440135,"Left_SLF"
"15",16,"timeintervention",0.133850695063782,0.9,0,0.292579056916412,"Left_SLF"
"16",17,"time",0.0778194407578536,0.9,0,0.268029295907502,"Left_SLF"
"16",17,"intervention",0.126460461590767,0.9,0,0.277424671534147,"Left_SLF"
"16",17,"mean_RMSt",0.27526940377742,0.9,0.125488244648829,0.423978078430279,"Left_SLF"
"16",17,"timeintervention",0.178741176350824,0.9,0,0.347273141296547,"Left_SLF"
"17",18,"time",0.0977920661494224,0.9,0,0.28958308813373,"Left_SLF"
"17",18,"intervention",0.134897998925094,0.9,0,0.287449218408942,"Left_SLF"
"17",18,"mean_RMSt",0.288774392114056,0.9,0.136228649072256,0.440163176348167,"Left_SLF"
"17",18,"timeintervention",0.211567829724555,0.9,0,0.384685116313423,"Left_SLF"
"18",19,"time",0.091383419059437,0.9,0,0.274575880999392,"Left_SLF"
"18",19,"intervention",0.133752515583183,0.9,0,0.285650175823423,"Left_SLF"
"18",19,"mean_RMSt",0.295827009429655,0.9,0.140278215929574,0.450148018937021,"Left_SLF"
"18",19,"timeintervention",0.252736576131397,0.9,0,0.430680721599394,"Left_SLF"
"19",20,"time",0.0901740217220822,0.9,0,0.284023165272999,"Left_SLF"
"19",20,"intervention",0.14205714388791,0.9,0,0.296214466519917,"Left_SLF"
"19",20,"mean_RMSt",0.307040528215195,0.9,0.148190234944998,0.464569923645731,"Left_SLF"
"19",20,"timeintervention",0.297979959224393,0.9,0,0.481285000609429,"Left_SLF"
"2",3,"time",0.0126511982151803,0.9,0,0.121573044205905,"Left_SLF"
"2",3,"intervention",0.196621557550874,0.9,0,0.360829003882006,"Left_SLF"
"2",3,"mean_RMSt",0.0952787897567578,0.9,0,0.235597224707668,"Left_SLF"
"2",3,"timeintervention",0.183116954091817,0.9,0,0.349376592830102,"Left_SLF"
"20",21,"time",0.11854053580399,0.9,0,0.314432788277565,"Left_SLF"
"20",21,"intervention",0.14362277090493,0.9,0,0.298375946715987,"Left_SLF"
"20",21,"mean_RMSt",0.301721826603345,0.9,0.141185152639157,0.460928155290633,"Left_SLF"
"20",21,"timeintervention",0.324947068587474,0.9,0.0643734689528149,0.511265206918571,"Left_SLF"
"21",22,"time",0.158373379682496,0.9,0,0.353941748837366,"Left_SLF"
"21",22,"intervention",0.134372014694871,0.9,0,0.286558346122835,"Left_SLF"
"21",22,"mean_RMSt",0.263683850379369,0.9,0.104465384691048,0.421678005579509,"Left_SLF"
"21",22,"timeintervention",0.315173669137695,0.9,0.0483698241744139,0.499950910449165,"Left_SLF"
"22",23,"time",0.200044981163766,0.9,0,0.395661786176678,"Left_SLF"
"22",23,"intervention",0.129160700978152,0.9,0,0.279692062785291,"Left_SLF"
"22",23,"mean_RMSt",0.215617785950676,0.9,0.0552121340322273,0.372799480969674,"Left_SLF"
"22",23,"timeintervention",0.289574746527601,0.9,0,0.473164472537695,"Left_SLF"
"23",24,"time",0.235002660208885,0.9,0,0.431729815356256,"Left_SLF"
"23",24,"intervention",0.130370815404615,0.9,0,0.281253124247278,"Left_SLF"
"23",24,"mean_RMSt",0.192313171707388,0.9,0.0175837794768964,0.350307947988137,"Left_SLF"
"23",24,"timeintervention",0.268665503055395,0.9,0,0.449406487655862,"Left_SLF"
"24",25,"time",0.266112092892194,0.9,0.0611150761976908,0.464896136731093,"Left_SLF"
"24",25,"intervention",0.135995458297835,0.9,0,0.288525227931789,"Left_SLF"
"24",25,"mean_RMSt",0.188607479785869,0.9,0,0.349222619956188,"Left_SLF"
"24",25,"timeintervention",0.273023823346116,0.9,0,0.455201299885073,"Left_SLF"
"25",26,"time",0.268731778787472,0.9,0.0622879112619445,0.469023282010762,"Left_SLF"
"25",26,"intervention",0.1434771948054,0.9,0,0.298001816123286,"Left_SLF"
"25",26,"mean_RMSt",0.192666248510305,0.9,0,0.355997389652133,"Left_SLF"
"25",26,"timeintervention",0.275583411055103,0.9,0,0.459064255525901,"Left_SLF"
"26",27,"time",0.228772156236353,0.9,0,0.429081772079562,"Left_SLF"
"26",27,"intervention",0.150160852784395,0.9,0,0.305947671285904,"Left_SLF"
"26",27,"mean_RMSt",0.196263174593688,0.9,0,0.362518653149596,"Left_SLF"
"26",27,"timeintervention",0.244519317914632,0.9,0,0.425500809907832,"Left_SLF"
"27",28,"time",0.156744311541546,0.9,0,0.35553949564474,"Left_SLF"
"27",28,"intervention",0.139608738788009,0.9,0,0.29278463720048,"Left_SLF"
"27",28,"mean_RMSt",0.173738145500891,0.9,0,0.340373271246475,"Left_SLF"
"27",28,"timeintervention",0.176926277819268,0.9,0,0.348701824472804,"Left_SLF"
"28",29,"time",0.093755431883356,0.9,0,0.289760407626053,"Left_SLF"
"28",29,"intervention",0.117768074689831,0.9,0,0.264645589511407,"Left_SLF"
"28",29,"mean_RMSt",0.128965150131267,0.9,0,0.292973461364201,"Left_SLF"
"28",29,"timeintervention",0.124118107668857,0.9,0,0.280184471543413,"Left_SLF"
"29",30,"time",0.0600638846834325,0.9,0,0.250350500536087,"Left_SLF"
"29",30,"intervention",0.0954986392483517,0.9,0,0.232954679092685,"Left_SLF"
"29",30,"mean_RMSt",0.0846285596551462,0.9,0,0.245263933886001,"Left_SLF"
"29",30,"timeintervention",0.102531898843851,0.9,0,0.250795199357994,"Left_SLF"
"3",4,"time",0.00350342920100238,0.9,0,0,"Left_SLF"
"3",4,"intervention",0.221864362162668,0.9,0,0.392654723776101,"Left_SLF"
"3",4,"mean_RMSt",0.0823736032959639,0.9,0,0.222967506778455,"Left_SLF"
"3",4,"timeintervention",0.098438000630788,0.9,0,0.243997752691736,"Left_SLF"
"30",31,"time",0.0566105227721579,0.9,0,0.245524796323211,"Left_SLF"
"30",31,"intervention",0.0742215912587978,0.9,0,0.196112455902432,"Left_SLF"
"30",31,"mean_RMSt",0.0506046541414749,0.9,0,0.0758248575051066,"Left_SLF"
"30",31,"timeintervention",0.0965043955774119,0.9,0,0.241133826091061,"Left_SLF"
"31",32,"time",0.0753972119218619,0.9,0,0.269253066663949,"Left_SLF"
"31",32,"intervention",0.0602071946761303,0.9,0,0.163346760847058,"Left_SLF"
"31",32,"mean_RMSt",0.0230220000286503,0.9,0,0.15894884314425,"Left_SLF"
"31",32,"timeintervention",0.0954487786030782,0.9,0,0.23989147783437,"Left_SLF"
"32",33,"time",0.102326912611131,0.9,0,0.299052650523278,"Left_SLF"
"32",33,"intervention",0.0564315309089671,0.9,0,0.152071644150894,"Left_SLF"
"32",33,"mean_RMSt",0.00391129450321104,0.9,0,0,"Left_SLF"
"32",33,"timeintervention",0.0984510299946737,0.9,0,0.245251361667398,"Left_SLF"
"33",34,"time",0.125533485220709,0.9,0,0.321936748563819,"Left_SLF"
"33",34,"intervention",0.0703199162343899,0.9,0,0.188920149843398,"Left_SLF"
"33",34,"mean_RMSt",0.0265133249815876,0.9,0,0.167131770026933,"Left_SLF"
"33",34,"timeintervention",0.110726907783073,0.9,0,0.165910668634557,"Left_SLF"
"34",35,"time",0.141813714343314,0.9,0,0.337279727978262,"Left_SLF"
"34",35,"intervention",0.09211846659785,0.9,0,0.227952365176486,"Left_SLF"
"34",35,"mean_RMSt",0.0499808320877038,0.9,0,0.204550352064914,"Left_SLF"
"34",35,"timeintervention",0.139744977041259,0.9,0,0.301921403181211,"Left_SLF"
"35",36,"time",0.1531696252254,0.9,0,0.347884021379178,"Left_SLF"
"35",36,"intervention",0.099436242193464,0.9,0,0.238687166874968,"Left_SLF"
"35",36,"mean_RMSt",0.0938516241455168,0.9,0,0.252456806133543,"Left_SLF"
"35",36,"timeintervention",0.17179171122932,0.9,0,0.340046092210365,"Left_SLF"
"36",37,"time",0.164642207662309,0.9,0,0.359924016986045,"Left_SLF"
"36",37,"intervention",0.107805969652922,0.9,0,0.250725375120072,"Left_SLF"
"36",37,"mean_RMSt",0.119391261381035,0.9,0,0.280185586887601,"Left_SLF"
"36",37,"timeintervention",0.206633828003428,0.9,0,0.380488715133468,"Left_SLF"
"37",38,"time",0.176367772636571,0.9,0,0.372442971961251,"Left_SLF"
"37",38,"intervention",0.103283745978389,0.9,0,0.154758005054449,"Left_SLF"
"37",38,"mean_RMSt",0.140322860658143,0.9,0,0.302630898638168,"Left_SLF"
"37",38,"timeintervention",0.2552881806423,0.9,0,0.434647550741264,"Left_SLF"
"38",39,"time",0.196630424192108,0.9,0,0.39428301957828,"Left_SLF"
"38",39,"intervention",0.105670352965007,0.9,0,0.247853183660025,"Left_SLF"
"38",39,"mean_RMSt",0.142985345581803,0.9,0,0.307817014084431,"Left_SLF"
"38",39,"timeintervention",0.303014793555458,0.9,0,0.487519352401101,"Left_SLF"
"39",40,"time",0.217341374684522,0.9,0,0.416698016565063,"Left_SLF"
"39",40,"intervention",0.11365635164087,0.9,0,0.259034400069819,"Left_SLF"
"39",40,"mean_RMSt",0.144494247536848,0.9,0,0.312541775286708,"Left_SLF"
"39",40,"timeintervention",0.35056077712545,0.9,0.0997663842179047,0.539719456529251,"Left_SLF"
"4",5,"time",0.0157373031839918,0.9,0,0.144955190046052,"Left_SLF"
"4",5,"intervention",0.234319938871227,0.9,0,0.408864563761806,"Left_SLF"
"4",5,"mean_RMSt",0.0529491066587449,0.9,0,0.191078017853106,"Left_SLF"
"4",5,"timeintervention",0.0550431152405068,0.9,0,0.143747539848101,"Left_SLF"
"40",41,"time",0.224176063049501,0.9,0,0.424589346696623,"Left_SLF"
"40",41,"intervention",0.124727269108345,0.9,0,0.186888490151545,"Left_SLF"
"40",41,"mean_RMSt",0.140994215769336,0.9,0,0.311705167470696,"Left_SLF"
"40",41,"timeintervention",0.38682231138774,0.9,0.142371311448375,0.579234029380008,"Left_SLF"
"41",42,"time",0.23087670760638,0.9,0,0.432662810023139,"Left_SLF"
"41",42,"intervention",0.14519839299001,0.9,0,0.299175088004568,"Left_SLF"
"41",42,"mean_RMSt",0.121370182493025,0.9,0,0.295005567345963,"Left_SLF"
"41",42,"timeintervention",0.402739848381863,0.9,0.158643078333678,0.597181235290594,"Left_SLF"
"42",43,"time",0.243106644206821,0.9,0,0.446035212746614,"Left_SLF"
"42",43,"intervention",0.158774918716539,0.9,0,0.31545359822966,"Left_SLF"
"42",43,"mean_RMSt",0.0944103836136774,0.9,0,0.269776768903052,"Left_SLF"
"42",43,"timeintervention",0.391872523240359,0.9,0.145296914927763,0.586209045145073,"Left_SLF"
"43",44,"time",0.252512601787173,0.9,0.0344964824609384,0.455076575198058,"Left_SLF"
"43",44,"intervention",0.166365722598848,0.9,0,0.324085902111652,"Left_SLF"
"43",44,"mean_RMSt",0.0719114391566688,0.9,0,0.245276033500789,"Left_SLF"
"43",44,"timeintervention",0.357392707818251,0.9,0.10491561907074,0.548769012133568,"Left_SLF"
"44",45,"time",0.27131033816037,0.9,0.0634711769514984,0.473060474867491,"Left_SLF"
"44",45,"intervention",0.166183445569448,0.9,0,0.323452331246017,"Left_SLF"
"44",45,"mean_RMSt",0.0503034429692276,0.9,0,0.217840143810156,"Left_SLF"
"44",45,"timeintervention",0.308916892354409,0.9,0.0128537884736125,0.495579266464432,"Left_SLF"
"45",46,"time",0.31343801808019,0.9,0.108546661294729,0.515712997199924,"Left_SLF"
"45",46,"intervention",0.159683704257675,0.9,0,0.31570621592447,"Left_SLF"
"45",46,"mean_RMSt",0.026586602579813,0.9,0,0.17608292027154,"Left_SLF"
"45",46,"timeintervention",0.264070654985197,0.9,0,0.446415678471154,"Left_SLF"
"46",47,"time",0.345338639683736,0.9,0.139997339564323,0.548199594661122,"Left_SLF"
"46",47,"intervention",0.148240521719438,0.9,0,0.302190543192973,"Left_SLF"
"46",47,"mean_RMSt",0.00336757692211877,0.9,0,0,"Left_SLF"
"46",47,"timeintervention",0.226515084304654,0.9,0,0.404785851127619,"Left_SLF"
"47",48,"time",0.362835517323324,0.9,0.158021087961378,0.565123712566707,"Left_SLF"
"47",48,"intervention",0.138310502161863,0.9,0,0.290066593088875,"Left_SLF"
"47",48,"mean_RMSt",0.00749999813344779,0.9,0,0.0563779777933516,"Left_SLF"
"47",48,"timeintervention",0.209078613231152,0.9,0,0.313278616850069,"Left_SLF"
"48",49,"time",0.370843578775659,0.9,0.167430417172602,0.571729500197313,"Left_SLF"
"48",49,"intervention",0.135533445883269,0.9,0,0.286445093099886,"Left_SLF"
"48",49,"mean_RMSt",0.011459624591099,0.9,0,0.108755168360554,"Left_SLF"
"48",49,"timeintervention",0.209095861196217,0.9,0,0.383530600107169,"Left_SLF"
"49",50,"time",0.37713202054484,0.9,0.17490066158606,0.576835283078724,"Left_SLF"
"49",50,"intervention",0.130734347863765,0.9,0,0.280409552653223,"Left_SLF"
"49",50,"mean_RMSt",0.0209665349400691,0.9,0,0.153878266250644,"Left_SLF"
"49",50,"timeintervention",0.21885421623721,0.9,0,0.393606918614035,"Left_SLF"
"5",6,"time",0.0340087961653539,0.9,0,0.208597241335885,"Left_SLF"
"5",6,"intervention",0.259101476124531,0.9,0,0.437077776777664,"Left_SLF"
"5",6,"mean_RMSt",0.0546670300183281,0.9,0,0.192561568312775,"Left_SLF"
"5",6,"timeintervention",0.0371750926080818,0.9,0,0,"Left_SLF"
"50",51,"time",0.379312883323306,0.9,0.17823934468421,0.577876768589564,"Left_SLF"
"50",51,"intervention",0.120892770786087,0.9,0,0.268051985565507,"Left_SLF"
"50",51,"mean_RMSt",0.0194398871637677,0.9,0,0.146866540444445,"Left_SLF"
"50",51,"timeintervention",0.225119737560454,0.9,0,0.399890959615728,"Left_SLF"
"51",52,"time",0.374848574713682,0.9,0.17441110929725,0.572814294426292,"Left_SLF"
"51",52,"intervention",0.104408950886561,0.9,0,0.156443986379163,"Left_SLF"
"51",52,"mean_RMSt",0.0231821921271478,0.9,0,0.156151336859354,"Left_SLF"
"51",52,"timeintervention",0.21379791504917,0.9,0,0.387096360495973,"Left_SLF"
"52",53,"time",0.363504441607257,0.9,0.163617699541498,0.560987824256354,"Left_SLF"
"52",53,"intervention",0.083111636032623,0.9,0,0.212743563241342,"Left_SLF"
"52",53,"mean_RMSt",0.0359768635327011,0.9,0,0.180634583771238,"Left_SLF"
"52",53,"timeintervention",0.17945340507626,0.9,0,0.34804405735199,"Left_SLF"
"53",54,"time",0.344318663208183,0.9,0.145238654574061,0.541096048282591,"Left_SLF"
"53",54,"intervention",0.0620007256188796,0.9,0,0.166693381601022,"Left_SLF"
"53",54,"mean_RMSt",0.0486350722157231,0.9,0,0.197897100589167,"Left_SLF"
"53",54,"timeintervention",0.129568496536461,0.9,0,0.287375943752012,"Left_SLF"
"54",55,"time",0.308816784584988,0.9,0.110338896393853,0.504953723182678,"Left_SLF"
"54",55,"intervention",0.0530164161927034,0.9,0,0.141020525657873,"Left_SLF"
"54",55,"mean_RMSt",0.0677005171172038,0.9,0,0.219914587567536,"Left_SLF"
"54",55,"timeintervention",0.0849250663556032,0.9,0,0.220342074586446,"Left_SLF"
"55",56,"time",0.274166345972962,0.9,0.0738609431705217,0.470389759791899,"Left_SLF"
"55",56,"intervention",0.0664330717648768,0.9,0,0.179264878744681,"Left_SLF"
"55",56,"mean_RMSt",0.0726182329757486,0.9,0,0.226088453112535,"Left_SLF"
"55",56,"timeintervention",0.0585622152741892,0.9,0,0.157064618370639,"Left_SLF"
"56",57,"time",0.245820767412766,0.9,0.0351670002436867,0.442385483684504,"Left_SLF"
"56",57,"intervention",0.0851510097078777,0.9,0,0.216757976533616,"Left_SLF"
"56",57,"mean_RMSt",0.0585904565323526,0.9,0,0.211691777120507,"Left_SLF"
"56",57,"timeintervention",0.0710670436359976,0.9,0,0.191878975600949,"Left_SLF"
"57",58,"time",0.216914760158761,0.9,0,0.413901468423286,"Left_SLF"
"57",58,"intervention",0.100816836360666,0.9,0,0.241873451737252,"Left_SLF"
"57",58,"mean_RMSt",0.0308834095800363,0.9,0,0.174236787163852,"Left_SLF"
"57",58,"timeintervention",0.112038306314729,0.9,0,0.265248649736995,"Left_SLF"
"58",59,"time",0.188877388883524,0.9,0,0.384216618634189,"Left_SLF"
"58",59,"intervention",0.104976418906667,0.9,0,0.247523555689207,"Left_SLF"
"58",59,"mean_RMSt",0.00517046165060375,0.9,0,0,"Left_SLF"
"58",59,"timeintervention",0.150774438329532,0.9,0,0.315293407294799,"Left_SLF"
"59",60,"time",0.178049283698275,0.9,0,0.370628400405477,"Left_SLF"
"59",60,"intervention",0.101628099747636,0.9,0,0.241941948020326,"Left_SLF"
"59",60,"mean_RMSt",0.0210664076254521,0.9,0,0.149358121911178,"Left_SLF"
"59",60,"timeintervention",0.183412601354489,0.9,0,0.352042740755026,"Left_SLF"
"6",7,"time",0.0375638098665487,0.9,0,0.216463612836647,"Left_SLF"
"6",7,"intervention",0.230014016497782,0.9,0,0.406331757271014,"Left_SLF"
"6",7,"mean_RMSt",0.0556182374305732,0.9,0,0.0833370961506483,"Left_SLF"
"6",7,"timeintervention",0.0329553040020895,0.9,0,0,"Left_SLF"
"60",61,"time",0.166827451125468,0.9,0,0.357317903682617,"Left_SLF"
"60",61,"intervention",0.0950289064861728,0.9,0,0.231683339398488,"Left_SLF"
"60",61,"mean_RMSt",0.0286428511773054,0.9,0,0.164929397806641,"Left_SLF"
"60",61,"timeintervention",0.210174164286274,0.9,0,0.380960975130126,"Left_SLF"
"61",62,"time",0.137674396372945,0.9,0,0.327755036537745,"Left_SLF"
"61",62,"intervention",0.0963273707425688,0.9,0,0.23405474431914,"Left_SLF"
"61",62,"mean_RMSt",0.0233523158852132,0.9,0,0.1527366356478,"Left_SLF"
"61",62,"timeintervention",0.207408894434297,0.9,0,0.377952216461012,"Left_SLF"
"62",63,"time",0.103117722857996,0.9,0,0.29360350614693,"Left_SLF"
"62",63,"intervention",0.0993769989664778,0.9,0,0.239446320230832,"Left_SLF"
"62",63,"mean_RMSt",0.00568322056778939,0.9,0,0.0142168922621437,"Left_SLF"
"62",63,"timeintervention",0.186914321082358,0.9,0,0.355673824418537,"Left_SLF"
"63",64,"time",0.0769430012091586,0.9,0,0.267599793128097,"Left_SLF"
"63",64,"intervention",0.103379531185426,0.9,0,0.246312213816079,"Left_SLF"
"63",64,"mean_RMSt",0.0214714619987295,0.9,0,0.147117094597697,"Left_SLF"
"63",64,"timeintervention",0.162602679794575,0.9,0,0.328772373021331,"Left_SLF"
"64",65,"time",0.080211236252749,0.9,0,0.271994602859512,"Left_SLF"
"64",65,"intervention",0.106302917366372,0.9,0,0.250622828917182,"Left_SLF"
"64",65,"mean_RMSt",0.0419380864997273,0.9,0,0.184968265286842,"Left_SLF"
"64",65,"timeintervention",0.139124763965483,0.9,0,0.300611723555465,"Left_SLF"
"65",66,"time",0.0975413919828212,0.9,0,0.288852045385789,"Left_SLF"
"65",66,"intervention",0.0895795333245106,0.9,0,0.224223768187085,"Left_SLF"
"65",66,"mean_RMSt",0.0512678431159311,0.9,0,0.197310556282607,"Left_SLF"
"65",66,"timeintervention",0.124097642758772,0.9,0,0.280033522412908,"Left_SLF"
"66",67,"time",0.117719940045499,0.9,0,0.309064881991908,"Left_SLF"
"66",67,"intervention",0.0634488809901871,0.9,0,0.171934948105258,"Left_SLF"
"66",67,"mean_RMSt",0.0586497194651083,0.9,0,0.206757795757211,"Left_SLF"
"66",67,"timeintervention",0.098543489879781,0.9,0,0.243003440343127,"Left_SLF"
"67",68,"time",0.12675205841201,0.9,0,0.318263528005212,"Left_SLF"
"67",68,"intervention",0.0397018954065629,0.9,0,0.0703144135740009,"Left_SLF"
"67",68,"mean_RMSt",0.0667710372934354,0.9,0,0.215793633746826,"Left_SLF"
"67",68,"timeintervention",0.058116241301994,0.9,0,0.155982254564489,"Left_SLF"
"68",69,"time",0.129957624467069,0.9,0,0.321765734626564,"Left_SLF"
"68",69,"intervention",0.0427181591764194,0.9,0,0.0928685468315831,"Left_SLF"
"68",69,"mean_RMSt",0.0784011791615843,0.9,0,0.22788649462877,"Left_SLF"
"68",69,"timeintervention",0.0347530234579001,0.9,0,0,"Left_SLF"
"69",70,"time",0.137828200547674,0.9,0,0.330253859867438,"Left_SLF"
"69",70,"intervention",0.0678637986966937,0.9,0,0.182660878346067,"Left_SLF"
"69",70,"mean_RMSt",0.0843255905607106,0.9,0,0.233767241283898,"Left_SLF"
"69",70,"timeintervention",0.0540064013205715,0.9,0,0.141044705195505,"Left_SLF"
"7",8,"time",0.021507683746973,0.9,0,0.17289473873048,"Left_SLF"
"7",8,"intervention",0.168850825760309,0.9,0,0.335031286062201,"Left_SLF"
"7",8,"mean_RMSt",0.042113189182853,0.9,0,0.177910725184966,"Left_SLF"
"7",8,"timeintervention",0.0489627684541378,0.9,0,0.116165817128522,"Left_SLF"
"70",71,"time",0.131007952028722,0.9,0,0.323787456005709,"Left_SLF"
"70",71,"intervention",0.0916758345992979,0.9,0,0.227920813753045,"Left_SLF"
"70",71,"mean_RMSt",0.100227958434229,0.9,0,0.249063465010197,"Left_SLF"
"70",71,"timeintervention",0.0789342031695137,0.9,0,0.2088228782967,"Left_SLF"
"71",72,"time",0.118188024854041,0.9,0,0.311718304840201,"Left_SLF"
"71",72,"intervention",0.128862151953769,0.9,0,0.281019188759174,"Left_SLF"
"71",72,"mean_RMSt",0.110372752366837,0.9,0,0.258309726803243,"Left_SLF"
"71",72,"timeintervention",0.102849694172589,0.9,0,0.25089661308888,"Left_SLF"
"72",73,"time",0.123371333401227,0.9,0,0.317194254849562,"Left_SLF"
"72",73,"intervention",0.159497364813984,0.9,0,0.319362561720464,"Left_SLF"
"72",73,"mean_RMSt",0.120989334643358,0.9,0,0.266908885335593,"Left_SLF"
"72",73,"timeintervention",0.142917402109458,0.9,0,0.305729996775594,"Left_SLF"
"73",74,"time",0.126769758581075,0.9,0,0.320946581977897,"Left_SLF"
"73",74,"intervention",0.187003351608233,0.9,0,0.352174445721757,"Left_SLF"
"73",74,"mean_RMSt",0.143310551380078,0.9,0,0.287796571343111,"Left_SLF"
"73",74,"timeintervention",0.177556803746909,0.9,0,0.347665656540769,"Left_SLF"
"74",75,"time",0.111742615640974,0.9,0,0.307911450722972,"Left_SLF"
"74",75,"intervention",0.216482472181979,0.9,0,0.3868981960726,"Left_SLF"
"74",75,"mean_RMSt",0.183933566147522,0.9,0.0308868525279365,0.329211529545108,"Left_SLF"
"74",75,"timeintervention",0.204774881458724,0.9,0,0.380715399405227,"Left_SLF"
"75",76,"time",0.0931732729199092,0.9,0,0.289839868157296,"Left_SLF"
"75",76,"intervention",0.249945520857232,0.9,0,0.424358329286574,"Left_SLF"
"75",76,"mean_RMSt",0.211890848668298,0.9,0.063770904180208,0.358305059694139,"Left_SLF"
"75",76,"timeintervention",0.235387508647428,0.9,0,0.415974901622915,"Left_SLF"
"76",77,"time",0.0798833358966488,0.9,0,0.273724523502668,"Left_SLF"
"76",77,"intervention",0.272803787244965,0.9,0,0.448018512573532,"Left_SLF"
"76",77,"mean_RMSt",0.197231943429085,0.9,0.0483834717061389,0.342812482768806,"Left_SLF"
"76",77,"timeintervention",0.251821870352233,0.9,0,0.432525931961057,"Left_SLF"
"77",78,"time",0.0689097923035823,0.9,0,0.259942208854627,"Left_SLF"
"77",78,"intervention",0.274892617195943,0.9,0,0.449493870535621,"Left_SLF"
"77",78,"mean_RMSt",0.178694958214831,0.9,0.0228395709628419,0.323299730201786,"Left_SLF"
"77",78,"timeintervention",0.247429898394374,0.9,0,0.42648312050565,"Left_SLF"
"78",79,"time",0.0491001992899077,0.9,0,0.233604550347007,"Left_SLF"
"78",79,"intervention",0.266846333504641,0.9,0,0.439730902057371,"Left_SLF"
"78",79,"mean_RMSt",0.184394476788485,0.9,0.0315274137701374,0.329724624029656,"Left_SLF"
"78",79,"timeintervention",0.25100549978875,0.9,0,0.429666476110282,"Left_SLF"
"79",80,"time",0.0309832628993601,0.9,0,0.200859198762595,"Left_SLF"
"79",80,"intervention",0.262090186410896,0.9,0,0.392709946846675,"Left_SLF"
"79",80,"mean_RMSt",0.190390690950702,0.9,0.0381325340474163,0.337060693905963,"Left_SLF"
"79",80,"timeintervention",0.252198896810163,0.9,0,0.431390480684012,"Left_SLF"
"8",9,"time",0.000313882176101698,0.9,0,0,"Left_SLF"
"8",9,"intervention",0.14041471312606,0.9,0,0.29894243596105,"Left_SLF"
"8",9,"mean_RMSt",0.0536257205894482,0.9,0,0.19135576225918,"Left_SLF"
"8",9,"timeintervention",0.0476911620591938,0.9,0,0.110035227661759,"Left_SLF"
"80",81,"time",0.0145942224760608,0.9,0,0.137600922811469,"Left_SLF"
"80",81,"intervention",0.25089388365871,0.9,0,0.420222595901218,"Left_SLF"
"80",81,"mean_RMSt",0.188765595494209,0.9,0.0332958598188806,0.336936181565755,"Left_SLF"
"80",81,"timeintervention",0.230584473551835,0.9,0,0.408920955919562,"Left_SLF"
"81",82,"time",0.00372144205074247,0.9,0,0,"Left_SLF"
"81",82,"intervention",0.244636817915344,0.9,0,0.416620430514605,"Left_SLF"
"81",82,"mean_RMSt",0.187546458841039,0.9,0.0283470181057756,0.337275935171453,"Left_SLF"
"81",82,"timeintervention",0.215197651799802,0.9,0,0.392877987648437,"Left_SLF"
"82",83,"time",0.014533618056295,0.9,0,0.13748310694528,"Left_SLF"
"82",83,"intervention",0.241932371218303,0.9,0,0.413331631405914,"Left_SLF"
"82",83,"mean_RMSt",0.177223629930683,0.9,0,0.327050762583608,"Left_SLF"
"82",83,"timeintervention",0.223100605374058,0.9,0,0.401468209028935,"Left_SLF"
"83",84,"time",0.00493352504200855,0.9,0,0,"Left_SLF"
"83",84,"intervention",0.236725761018064,0.9,0,0.354704471387174,"Left_SLF"
