"model","node","fstat","pval","variable","tract"
"87",88,0.985198133309791,0.378234512128759,"intervention","rightIFOF"
"87",88,1.96383603458264,0.163481350738562,"mean_RMSt","rightIFOF"
"87",88,0.53158627046414,0.590123099246182,"timeintervention","rightIFOF"
"88",89,0.497466261657509,0.483036814846864,"time","rightIFOF"
"88",89,1.75195839070456,0.180907588615097,"intervention","rightIFOF"
"88",89,2.39297916336988,0.124293509004675,"mean_RMSt","rightIFOF"
"88",89,0.300368994558338,0.741577111820018,"timeintervention","rightIFOF"
"89",90,0.884580520510415,0.350226573936374,"time","rightIFOF"
"89",90,1.90398212114735,0.156349108632034,"intervention","rightIFOF"
"89",90,2.66718401806353,0.104872762465805,"mean_RMSt","rightIFOF"
"89",90,0.401123857962269,0.671191227108839,"timeintervention","rightIFOF"
"9",10,1.72424175232537,0.192945402935076,"time","rightIFOF"
"9",10,5.50061729792424,0.00578369786808085,"intervention","rightIFOF"
"9",10,2.36297524594031,0.126544441696478,"mean_RMSt","rightIFOF"
"9",10,0.241773752087992,0.785838316966236,"timeintervention","rightIFOF"
"90",91,1.17182201539959,0.282644666177598,"time","rightIFOF"
"90",91,1.04063772862846,0.358155835331856,"intervention","rightIFOF"
"90",91,3.44293886065035,0.0658902683705863,"mean_RMSt","rightIFOF"
"90",91,0.35898338385562,0.699685051527563,"timeintervention","rightIFOF"
"91",92,1.01634499314114,0.316681496220084,"time","rightIFOF"
"91",92,0.52324424896361,0.594625149018361,"intervention","rightIFOF"
"91",92,4.74219093352606,0.0313472631103078,"mean_RMSt","rightIFOF"
"91",92,0.210723332335957,0.810503773013218,"timeintervention","rightIFOF"
"92",93,0.685878352451341,0.41020827203172,"time","rightIFOF"
"92",93,0.504472901524537,0.605732110721182,"intervention","rightIFOF"
"92",93,5.51024939637431,0.0204912738788098,"mean_RMSt","rightIFOF"
"92",93,0.805712889248834,0.450770771445329,"timeintervention","rightIFOF"
"93",94,0.149170951017144,0.700421625708535,"time","rightIFOF"
"93",94,0.474268772062682,0.624091119031504,"intervention","rightIFOF"
"93",94,5.34046105377805,0.0224438688051333,"mean_RMSt","rightIFOF"
"93",94,1.31057603787584,0.276022215443379,"timeintervention","rightIFOF"
"94",95,0.0960450261150207,0.757494476559612,"time","rightIFOF"
"94",95,0.304517455993923,0.738355528553602,"intervention","rightIFOF"
"94",95,4.0284079720809,0.0468004275934476,"mean_RMSt","rightIFOF"
"94",95,1.04076418880169,0.358494881404885,"timeintervention","rightIFOF"
"95",96,0.0474084599566326,0.828224508150861,"time","rightIFOF"
"95",96,0.164453565163879,0.848655385087027,"intervention","rightIFOF"
"95",96,2.45968598813755,0.119129182920954,"mean_RMSt","rightIFOF"
"95",96,0.57646802389036,0.564454557529516,"timeintervention","rightIFOF"
"96",97,0.533161211033398,0.467498497062446,"time","rightIFOF"
"96",97,0.189512095837199,0.827747192345039,"intervention","rightIFOF"
"96",97,2.8111493205558,0.0958747817578191,"mean_RMSt","rightIFOF"
"96",97,0.849311211143124,0.431867403804697,"timeintervention","rightIFOF"
"97",98,0.560115320389483,0.45661267546575,"time","rightIFOF"
"97",98,0.125148328916589,0.882543860455332,"intervention","rightIFOF"
"97",98,8.59246107303274,0.00400039844413994,"mean_RMSt","rightIFOF"
"97",98,1.98262070184879,0.145343312359237,"timeintervention","rightIFOF"
"98",99,1.69230363814896,0.197109500510993,"time","rightIFOF"
"98",99,0.368030139669773,0.693258741608792,"intervention","rightIFOF"
"98",99,9.74047473430083,0.00220460300070192,"mean_RMSt","rightIFOF"
"98",99,3.84175098685995,0.025796651676682,"timeintervention","rightIFOF"
"1",2,0.16406687634122,0.686525742713248,"time","leftILF"
"1",2,0.199944418708869,0.819182662959063,"intervention","leftILF"
"1",2,0.380795937598751,0.538194788632359,"mean_RMSt","leftILF"
"1",2,2.02760694946932,0.138740583976972,"timeintervention","leftILF"
"10",11,0.264328115438387,0.608520775561112,"time","leftILF"
"10",11,0.558246661072042,0.574374331257896,"intervention","leftILF"
"10",11,0.644262525036671,0.423506287849185,"mean_RMSt","leftILF"
"10",11,1.42043792344388,0.247685766011952,"timeintervention","leftILF"
"11",12,0.00601638862100079,0.938359593830659,"time","leftILF"
"11",12,1.17738860474862,0.31323089281756,"intervention","leftILF"
"11",12,0.990934925912843,0.321201449949971,"mean_RMSt","leftILF"
"11",12,1.99884173002573,0.142263673210857,"timeintervention","leftILF"
"12",13,0.0717313937773532,0.789496081639055,"time","leftILF"
"12",13,1.96220086801508,0.147074746090361,"intervention","leftILF"
"12",13,1.25714951356462,0.264083183631977,"mean_RMSt","leftILF"
"12",13,2.46036787695726,0.091924632263459,"timeintervention","leftILF"
"13",14,0.0607218224463863,0.80596948406043,"time","leftILF"
"13",14,2.45316222644476,0.0922678720870689,"intervention","leftILF"
"13",14,1.94533706110866,0.165283841916061,"mean_RMSt","leftILF"
"13",14,3.11980222145146,0.049676215832652,"timeintervention","leftILF"
"14",15,0.00248953733298172,0.960327796856131,"time","leftILF"
"14",15,2.36948646579072,0.099844900510023,"intervention","leftILF"
"14",15,2.91422706757288,0.0900437149480622,"mean_RMSt","leftILF"
"14",15,3.90308507197749,0.0242532126332092,"timeintervention","leftILF"
"15",16,0.111221923934762,0.739620577155672,"time","leftILF"
"15",16,1.66306829483846,0.195829620156986,"intervention","leftILF"
"15",16,3.14546211174075,0.0783676545743265,"mean_RMSt","leftILF"
"15",16,4.28626896216607,0.0171784284085788,"timeintervention","leftILF"
"16",17,0.151039551137053,0.69856791110683,"time","leftILF"
"16",17,1.02323519561704,0.363951068218099,"intervention","leftILF"
"16",17,2.64678073822507,0.106059717022809,"mean_RMSt","leftILF"
"16",17,3.73320115179123,0.0283615629782389,"timeintervention","leftILF"
"17",18,0.0275683492190928,0.868543939237734,"time","leftILF"
"17",18,0.529546086555898,0.590870237791823,"intervention","leftILF"
"17",18,2.03955167300512,0.155525265977084,"mean_RMSt","leftILF"
"17",18,3.04343672076682,0.0534707971736127,"timeintervention","leftILF"
"18",19,0.00868689606527856,0.925975203832327,"time","leftILF"
"18",19,0.205901928051989,0.814333104998294,"intervention","leftILF"
"18",19,1.59955904875584,0.208126142425003,"mean_RMSt","leftILF"
"18",19,2.65622184426341,0.0767213341773002,"timeintervention","leftILF"
"19",20,1.77031122446391e-05,0.996653426893579,"time","leftILF"
"19",20,0.168845891685654,0.844932373853651,"intervention","leftILF"
"19",20,1.02414894271384,0.313342983928815,"mean_RMSt","leftILF"
"19",20,2.19447961222305,0.118441514197824,"timeintervention","leftILF"
"2",3,0.228424802767678,0.634089721189872,"time","leftILF"
"2",3,1.232503511274,0.297267641297209,"intervention","leftILF"
"2",3,0.204753846291047,0.651646504685722,"mean_RMSt","leftILF"
"2",3,0.384530014175767,0.682181516259269,"timeintervention","leftILF"
"20",21,0.0203444352489015,0.88693886843654,"time","leftILF"
"20",21,0.230526474901762,0.794629526206068,"intervention","leftILF"
"20",21,0.631337175644791,0.42824947810359,"mean_RMSt","leftILF"
"20",21,1.72552383524219,0.184985158551367,"timeintervention","leftILF"
"21",22,0.09735649828659,0.755836115521156,"time","leftILF"
"21",22,0.275674171653747,0.759763032066645,"intervention","leftILF"
"21",22,0.350217842721236,0.554964822843979,"mean_RMSt","leftILF"
"21",22,1.50961134816014,0.227527796921654,"timeintervention","leftILF"
"22",23,0.434933209332601,0.511456972344789,"time","leftILF"
"22",23,0.228920246191009,0.795900437864755,"intervention","leftILF"
"22",23,0.109669245751323,0.741021090030471,"mean_RMSt","leftILF"
"22",23,1.34082447864191,0.267690691044443,"timeintervention","leftILF"
"23",24,0.854652255194189,0.357992733448596,"time","leftILF"
"23",24,0.0701182328125721,0.9323398329066,"intervention","leftILF"
"23",24,0.0324268606763263,0.857355186096916,"mean_RMSt","leftILF"
"23",24,0.976331261425347,0.3813158105289,"timeintervention","leftILF"
"24",25,1.219109180322,0.272838359018912,"time","leftILF"
"24",25,0.00381266543618357,0.996194773170233,"intervention","leftILF"
"24",25,0.0270520400404061,0.869594631218344,"mean_RMSt","leftILF"
"24",25,0.751114585956798,0.475302506242241,"timeintervention","leftILF"
"25",26,1.5829827043038,0.212044706684572,"time","leftILF"
"25",26,0.035749803287024,0.964897126469229,"intervention","leftILF"
"25",26,0.0598895179671801,0.807032223445845,"mean_RMSt","leftILF"
"25",26,0.724777669760432,0.487799059174293,"timeintervention","leftILF"
"26",27,1.9076364614249,0.171167917038395,"time","leftILF"
"26",27,0.0676152955502974,0.934673613157742,"intervention","leftILF"
"26",27,0.113609796124979,0.736586526159072,"mean_RMSt","leftILF"
"26",27,0.834852086099317,0.437976319952965,"timeintervention","leftILF"
"27",28,2.03240195971414,0.157993515121006,"time","leftILF"
"27",28,0.0641468805932776,0.937915677259809,"intervention","leftILF"
"27",28,0.180457154302265,0.671655212157227,"mean_RMSt","leftILF"
"27",28,1.03844813112331,0.35912818665864,"timeintervention","leftILF"
"28",29,1.78476765860762,0.18550945680003,"time","leftILF"
"28",29,0.0672745983412831,0.934991749837217,"intervention","leftILF"
"28",29,0.176920933222735,0.674706120203758,"mean_RMSt","leftILF"
"28",29,1.16494224382953,0.317668816244676,"timeintervention","leftILF"
"29",30,1.29537782031439,0.258632521635751,"time","leftILF"
"29",30,0.0614814960040562,0.940415346451934,"intervention","leftILF"
"29",30,0.147456686410985,0.701593071583094,"mean_RMSt","leftILF"
"29",30,1.19303777689876,0.309197036407696,"timeintervention","leftILF"
"3",4,0.238652810282883,0.626690289578472,"time","leftILF"
"3",4,1.84061735971721,0.165869772802393,"intervention","leftILF"
"3",4,1.27658813818195,0.260645830912358,"mean_RMSt","leftILF"
"3",4,0.186596900053094,0.83020665817709,"timeintervention","leftILF"
"30",31,0.818301183198489,0.368563627304002,"time","leftILF"
"30",31,0.0610148242091218,0.940853841110846,"intervention","leftILF"
"30",31,0.122952626190377,0.726417538819638,"mean_RMSt","leftILF"
"30",31,1.13816787555271,0.32613336123606,"timeintervention","leftILF"
"31",32,0.418637751689486,0.519597748019833,"time","leftILF"
"31",32,0.0783253084386186,0.924736002223431,"intervention","leftILF"
"31",32,0.152556297361904,0.696742238019031,"mean_RMSt","leftILF"
"31",32,1.06768568889082,0.349245475721476,"timeintervention","leftILF"
"32",33,0.115356223784593,0.7350754804837,"time","leftILF"
"32",33,0.122889339630656,0.884532019030638,"intervention","leftILF"
"32",33,0.191849954194147,0.662100907695761,"mean_RMSt","leftILF"
"32",33,0.973210681656959,0.382827317404472,"timeintervention","leftILF"
"33",34,0.0385221146323953,0.844923641488768,"time","leftILF"
"33",34,0.211116603972951,0.81013812127905,"intervention","leftILF"
"33",34,0.101735183706181,0.750256631705236,"mean_RMSt","leftILF"
"33",34,0.638915659941902,0.530828895832818,"timeintervention","leftILF"
"34",35,0.0283299074673929,0.866779105107579,"time","leftILF"
"34",35,0.29733602630144,0.743622184930643,"intervention","leftILF"
"34",35,0.0529461164021221,0.818363844036117,"mean_RMSt","leftILF"
"34",35,0.339395743094289,0.713321169930544,"timeintervention","leftILF"
"35",36,0.0465582852628726,0.829736649003502,"time","leftILF"
"35",36,0.503807735174743,0.606145625208489,"intervention","leftILF"
"35",36,0.0872855518780205,0.768115284737148,"mean_RMSt","leftILF"
"35",36,0.216771209003763,0.805630717472658,"timeintervention","leftILF"
"36",37,0.0672528424783851,0.79607918221891,"time","leftILF"
"36",37,0.940873344742509,0.394594027145345,"intervention","leftILF"
"36",37,0.253542677715521,0.615435612557754,"mean_RMSt","leftILF"
"36",37,0.165118899067416,0.848110886254189,"timeintervention","leftILF"
"37",38,0.166524379131249,0.68437477028739,"time","leftILF"
"37",38,1.4667563498772,0.236850620159823,"intervention","leftILF"
"37",38,0.494290527505082,0.483293342014376,"mean_RMSt","leftILF"
"37",38,0.132819442259588,0.875837486960335,"timeintervention","leftILF"
"38",39,0.473837574614966,0.493350622500152,"time","leftILF"
"38",39,1.9878107205022,0.143744853583792,"intervention","leftILF"
"38",39,0.64724106545911,0.42261634801399,"mean_RMSt","leftILF"
"38",39,0.164414111791806,0.848710313025593,"timeintervention","leftILF"
"39",40,0.861841865315413,0.356223400473201,"time","leftILF"
"39",40,2.3751143763662,0.0995863136988842,"intervention","leftILF"
"39",40,0.825524884883487,0.365328632506171,"mean_RMSt","leftILF"
"39",40,0.161814370223478,0.850911652217814,"timeintervention","leftILF"
"4",5,0.589896990506686,0.445126334593085,"time","leftILF"
"4",5,1.31082570313345,0.275984175401885,"intervention","leftILF"
"4",5,2.95384670647006,0.0881319411794417,"mean_RMSt","leftILF"
"4",5,0.129909854062596,0.87840478060437,"timeintervention","leftILF"
"40",41,0.932410130429491,0.337388454989326,"time","leftILF"
"40",41,2.46822523182294,0.091241201836857,"intervention","leftILF"
"40",41,1.18516252628745,0.278443643649088,"mean_RMSt","leftILF"
"40",41,0.134872842271886,0.874051901618136,"timeintervention","leftILF"
"41",42,1.08035662198664,0.302043216756539,"time","leftILF"
"41",42,2.35427116247619,0.101596995695369,"intervention","leftILF"
"41",42,1.51740584003154,0.220432694777565,"mean_RMSt","leftILF"
"41",42,0.111052524248103,0.895049364171347,"timeintervention","leftILF"
"42",43,1.58575935969702,0.211953152044951,"time","leftILF"
"42",43,2.02142839214616,0.139248144079997,"intervention","leftILF"
"42",43,1.38782465803104,0.241159815138539,"mean_RMSt","leftILF"
"42",43,0.0807396022632967,0.922519993779718,"timeintervention","leftILF"
"43",44,2.48884081330591,0.11900129375863,"time","leftILF"
"43",44,1.80689335105669,0.170862587363333,"intervention","leftILF"
"43",44,1.22918637472819,0.269862967943054,"mean_RMSt","leftILF"
"43",44,0.0700850745954073,0.932380247733215,"timeintervention","leftILF"
"44",45,3.03357797442211,0.0857846971598895,"time","leftILF"
"44",45,1.62620525357879,0.203155595216039,"intervention","leftILF"
"44",45,1.28164507755073,0.259938012425661,"mean_RMSt","leftILF"
"44",45,0.116112845621928,0.890546644120918,"timeintervention","leftILF"
"45",46,3.63805552642805,0.0603949854418086,"time","leftILF"
"45",46,1.54368132366452,0.219918266248012,"intervention","leftILF"
"45",46,1.49032645580851,0.224619558657759,"mean_RMSt","leftILF"
"45",46,0.178785819272565,0.836665102277214,"timeintervention","leftILF"
"46",47,3.63755197906103,0.0603651384479941,"time","leftILF"
"46",47,1.53193680799789,0.22240645529417,"intervention","leftILF"
"46",47,1.5466336365,0.216042000605265,"mean_RMSt","leftILF"
"46",47,0.205968417877011,0.814344360281092,"timeintervention","leftILF"
"47",48,3.08385513426351,0.0831569234825889,"time","leftILF"
"47",48,1.41549449777403,0.248836335224994,"intervention","leftILF"
"47",48,1.31751137598439,0.253235815808535,"mean_RMSt","leftILF"
"47",48,0.183729239806591,0.832552444436852,"timeintervention","leftILF"
"48",49,2.47139057419187,0.120106986397709,"time","leftILF"
"48",49,1.25728370279371,0.290006714880705,"intervention","leftILF"
"48",49,1.22769378969912,0.269928735487537,"mean_RMSt","leftILF"
"48",49,0.176653016317525,0.838432046568869,"timeintervention","leftILF"
"49",50,2.0156780382392,0.159744160973603,"time","leftILF"
"49",50,1.23245310857587,0.297072779496131,"intervention","leftILF"
"49",50,0.948523350940049,0.331883395475978,"mean_RMSt","leftILF"
"49",50,0.156550704974681,0.855375178032579,"timeintervention","leftILF"
"5",6,1.13719336955837,0.290089860157269,"time","leftILF"
"5",6,1.14984310554033,0.32262380486476,"intervention","leftILF"
"5",6,2.20256480549827,0.140210855592424,"mean_RMSt","leftILF"
"5",6,0.175142018252123,0.839744930196016,"timeintervention","leftILF"
"50",51,1.80525375637476,0.183022323130143,"time","leftILF"
"50",51,1.32789957626733,0.270832353021421,"intervention","leftILF"
"50",51,0.617703933388257,0.433294385144717,"mean_RMSt","leftILF"
"50",51,0.151089004246575,0.860038266381425,"timeintervention","leftILF"
"51",52,1.83763178553795,0.179195644414127,"time","leftILF"
"51",52,1.3879662417985,0.255542987693931,"intervention","leftILF"
"51",52,0.345953367193651,0.557411715901174,"mean_RMSt","leftILF"
"51",52,0.130610781074611,0.877763341657772,"timeintervention","leftILF"
"52",53,2.4963638680942,0.118231188048825,"time","leftILF"
"52",53,1.33952636758038,0.267794647367395,"intervention","leftILF"
"52",53,0.166236017522295,0.684142229210482,"mean_RMSt","leftILF"
"52",53,0.174673675958889,0.840081366789232,"timeintervention","leftILF"
"53",54,3.69866869355574,0.0581760417169834,"time","leftILF"
"53",54,1.18866957567325,0.309960370510817,"intervention","leftILF"
"53",54,0.0892380210721992,0.765620747598462,"mean_RMSt","leftILF"
"53",54,0.347064026328192,0.707922099378901,"timeintervention","leftILF"
"54",55,4.70283815272414,0.0331955208190235,"time","leftILF"
"54",55,1.10371783802787,0.336634575915585,"intervention","leftILF"
"54",55,0.0686641829322199,0.793697414671834,"mean_RMSt","leftILF"
"54",55,0.459094050233661,0.633657991160299,"timeintervention","leftILF"
"55",56,5.20718227059827,0.0252109033610065,"time","leftILF"
"55",56,1.2184959181962,0.301076060727378,"intervention","leftILF"
"55",56,0.0548558378000187,0.815173211041071,"mean_RMSt","leftILF"
"55",56,0.362738880819675,0.696991026521458,"timeintervention","leftILF"
"56",57,5.69669569219353,0.0193787117513876,"time","leftILF"
"56",57,1.57829374252666,0.212620132230616,"intervention","leftILF"
"56",57,0.0617354860424874,0.80414486433671,"mean_RMSt","leftILF"
"56",57,0.225453217654748,0.798690407702426,"timeintervention","leftILF"
"57",58,6.08969109615929,0.0157381764153206,"time","leftILF"
"57",58,2.08586639059755,0.130819012674654,"intervention","leftILF"
"57",58,0.103808416495277,0.747794152511818,"mean_RMSt","leftILF"
"57",58,0.103620774743101,0.90169457711129,"timeintervention","leftILF"
"58",59,6.54536023926396,0.01242137513879,"time","leftILF"
"58",59,2.6941416432348,0.0736746189141843,"intervention","leftILF"
"58",59,0.232931990697949,0.630127571402314,"mean_RMSt","leftILF"
"58",59,0.0679149515086872,0.93439706886895,"timeintervention","leftILF"
"59",60,6.86238547600915,0.0105729101620927,"time","leftILF"
"59",60,3.28394552393838,0.042575894031059,"intervention","leftILF"
"59",60,0.485870908866883,0.486971200832112,"mean_RMSt","leftILF"
"59",60,0.065613404478904,0.936547063427856,"timeintervention","leftILF"
"6",7,1.31737563478296,0.25504597262641,"time","leftILF"
"6",7,1.04821890466658,0.355928718524233,"intervention","leftILF"
"6",7,1.72662096379137,0.191106572623106,"mean_RMSt","leftILF"
"6",7,0.26949975865443,0.764612360313013,"timeintervention","leftILF"
"60",61,7.0009397483417,0.00987585324447072,"time","leftILF"
"60",61,3.36112672054126,0.0396734135498734,"intervention","leftILF"
"60",61,0.92493029994962,0.33793578184659,"mean_RMSt","leftILF"
"60",61,0.0797104780991807,0.923463728696823,"timeintervention","leftILF"
"61",62,6.93854856228216,0.0102154024276333,"time","leftILF"
"61",62,3.13385104894942,0.0489543094808014,"intervention","leftILF"
"61",62,1.30961898298469,0.254575312586358,"mean_RMSt","leftILF"
"61",62,0.0738988613679555,0.928835516594353,"timeintervention","leftILF"
"62",63,6.41043871639116,0.0134075308467484,"time","leftILF"
"62",63,2.73985475542743,0.07063015152692,"intervention","leftILF"
"62",63,1.42963660551191,0.234035700435292,"mean_RMSt","leftILF"
"62",63,0.046457892109973,0.95463314030012,"timeintervention","leftILF"
"63",64,6.31226787506841,0.0141019957093886,"time","leftILF"
"63",64,2.21163534102632,0.116115951584254,"intervention","leftILF"
"63",64,1.35424372052186,0.246722933295115,"mean_RMSt","leftILF"
"63",64,0.0193484103381637,0.980842610226691,"timeintervention","leftILF"
"64",65,6.43785805471305,0.0132030088725085,"time","leftILF"
"64",65,1.83879461589203,0.165558227027632,"intervention","leftILF"
"64",65,1.34463802200698,0.24841392487913,"mean_RMSt","leftILF"
"64",65,0.00805198260937381,0.991981226382898,"timeintervention","leftILF"
"65",66,6.75207532457167,0.0112233862570301,"time","leftILF"
"65",66,1.74160811162881,0.181675482946295,"intervention","leftILF"
"65",66,1.436548523417,0.232975153617376,"mean_RMSt","leftILF"
"65",66,0.00521292581759627,0.994801006367226,"timeintervention","leftILF"
"66",67,7.24841742877388,0.00871619118985442,"time","leftILF"
"66",67,1.90466061123066,0.155411011217229,"intervention","leftILF"
"66",67,1.65481221386751,0.200729933916209,"mean_RMSt","leftILF"
"66",67,0.0346324225278768,0.965976251887122,"timeintervention","leftILF"
"67",68,7.58594573842685,0.0073609432050436,"time","leftILF"
"67",68,2.05744133251774,0.134358103957479,"intervention","leftILF"
"67",68,2.00237823697468,0.159624377298467,"mean_RMSt","leftILF"
"67",68,0.127794275840229,0.880232025368272,"timeintervention","leftILF"
"68",69,8.33016876107679,0.00508668556078754,"time","leftILF"
"68",69,2.13443329530279,0.124906108485221,"intervention","leftILF"
"68",69,2.25039227309393,0.13620872345222,"mean_RMSt","leftILF"
"68",69,0.200723018166172,0.818595259796799,"timeintervention","leftILF"
"69",70,7.81699864446128,0.00657205673149138,"time","leftILF"
"69",70,2.15340626465104,0.122722401070462,"intervention","leftILF"
"69",70,2.4233079378425,0.1221538469931,"mean_RMSt","leftILF"
"69",70,0.402262740959386,0.670306055360196,"timeintervention","leftILF"
"7",8,1.86546038970463,0.17618413972271,"time","leftILF"
"7",8,0.79013240282457,0.457539863486954,"intervention","leftILF"
"7",8,0.968459809294761,0.326811811895109,"mean_RMSt","leftILF"
"7",8,0.541108524400137,0.584545899424801,"timeintervention","leftILF"
"70",71,6.19476143659734,0.0150212999293767,"time","leftILF"
"70",71,2.04707243148701,0.135793244331323,"intervention","leftILF"
"70",71,2.09994909540843,0.149830336370006,"mean_RMSt","leftILF"
"70",71,0.741097719331996,0.480194192057935,"timeintervention","leftILF"
"71",72,4.47508190971606,0.0376753533042811,"time","leftILF"
"71",72,1.87951265939767,0.159301705490224,"intervention","leftILF"
"71",72,1.59033920242302,0.20961269771033,"mean_RMSt","leftILF"
"71",72,1.3992810763716,0.253366469312935,"timeintervention","leftILF"
"72",73,3.08802529863212,0.0829029933958752,"time","leftILF"
"72",73,1.49147208484515,0.231187490378732,"intervention","leftILF"
"72",73,1.02309130803583,0.313730227655885,"mean_RMSt","leftILF"
"72",73,2.16040420469843,0.122647358706613,"timeintervention","leftILF"
"73",74,2.13937070275465,0.147710497740771,"time","leftILF"
"73",74,1.09153853885714,0.340616186596515,"intervention","leftILF"
"73",74,0.65677201241684,0.419251189667501,"mean_RMSt","leftILF"
"73",74,2.41431485918984,0.0966232423919867,"timeintervention","leftILF"
"74",75,2.01772584488027,0.159619846874452,"time","leftILF"
"74",75,0.73582941507431,0.482299782566435,"intervention","leftILF"
"74",75,0.300707609997209,0.584447700768601,"mean_RMSt","leftILF"
"74",75,2.13459384796513,0.125753872133361,"timeintervention","leftILF"
"75",76,2.5521001635051,0.114400043162766,"time","leftILF"
"75",76,0.445893412497018,0.641821639742145,"intervention","leftILF"
"75",76,0.0215094487369413,0.883651438391935,"mean_RMSt","leftILF"
"75",76,1.33475421619457,0.26974102718253,"timeintervention","leftILF"
"76",77,3.06139540308335,0.0843373260336006,"time","leftILF"
"76",77,0.263708648677585,0.768858168033175,"intervention","leftILF"
"76",77,0.00787789340072192,0.929428903552894,"mean_RMSt","leftILF"
"76",77,0.364269917120735,0.696000844152504,"timeintervention","leftILF"
"77",78,3.3191818674033,0.0725836594330443,"time","leftILF"
"77",78,0.124208666803042,0.883365581374813,"intervention","leftILF"
"77",78,0.00011837351740032,0.991338381301084,"mean_RMSt","leftILF"
"77",78,0.0376950565251466,0.963026136681375,"timeintervention","leftILF"
"78",79,3.73609622922054,0.0572127467490094,"time","leftILF"
"78",79,0.0224420373667261,0.977814161746977,"intervention","leftILF"
"78",79,0.0151636520883314,0.902217151764846,"mean_RMSt","leftILF"
"78",79,0.172756228870421,0.841707997823909,"timeintervention","leftILF"
"79",80,4.60010885609367,0.0354477295716075,"time","leftILF"
"79",80,0.00438471949588519,0.995625125845237,"intervention","leftILF"
"79",80,0.0081511197162846,0.928228375937034,"mean_RMSt","leftILF"
"79",80,0.30082480209338,0.741200913757818,"timeintervention","leftILF"
"8",9,1.3641410926159,0.246370575249725,"time","leftILF"
"8",9,0.511008030691363,0.601875291717626,"intervention","leftILF"
"8",9,0.45801543788814,0.499668046986314,"mean_RMSt","leftILF"
"8",9,0.955988662465333,0.389119513762272,"timeintervention","leftILF"
"80",81,5.39860263181475,0.0231338302775324,"time","leftILF"
"80",81,0.078201585806026,0.924851513431058,"intervention","leftILF"
"80",81,0.0303803461784232,0.861968965472954,"mean_RMSt","leftILF"
"80",81,0.418209953704873,0.659963627112718,"timeintervention","leftILF"
"81",82,6.22903292089342,0.0149897713000729,"time","leftILF"
"81",82,0.132824357327064,0.875818899403839,"intervention","leftILF"
"81",82,0.260467709139482,0.610902219348604,"mean_RMSt","leftILF"
"81",82,0.480370838118924,0.620710583354281,"timeintervention","leftILF"
"82",83,6.87825646547797,0.0107259687121788,"time","leftILF"
"82",83,0.145746032425876,0.86461380360455,"intervention","leftILF"
"82",83,0.772108727571383,0.381568962228536,"mean_RMSt","leftILF"
"82",83,0.851832099124719,0.431240843034353,"timeintervention","leftILF"
"83",84,6.67131092617767,0.0118751402783888,"time","leftILF"
"83",84,0.142389316831204,0.867508950030887,"intervention","leftILF"
"83",84,1.02638699001075,0.313216439831145,"mean_RMSt","leftILF"
"83",84,1.01358582087598,0.368366966531368,"timeintervention","leftILF"
"84",85,5.74402505931987,0.0191755563659935,"time","leftILF"
"84",85,0.14632634314677,0.864112825665485,"intervention","leftILF"
"84",85,0.995056166761839,0.320615998818249,"mean_RMSt","leftILF"
"84",85,1.10730745150687,0.336325176413427,"timeintervention","leftILF"
"85",86,3.30498436649351,0.0733094795654248,"time","leftILF"
"85",86,0.276792929121973,0.758962473238618,"intervention","leftILF"
"85",86,0.601001379652087,0.439778750552086,"mean_RMSt","leftILF"
"85",86,1.22989245842103,0.298788066136363,"timeintervention","leftILF"
"86",87,1.81278192215649,0.182571208019958,"time","leftILF"
"86",87,0.56357004789053,0.571530810924414,"intervention","leftILF"
"86",87,0.206301323544329,0.650561173009083,"mean_RMSt","leftILF"
"86",87,1.58267541046684,0.213103309597442,"timeintervention","leftILF"
"87",88,1.20413199198948,0.276371126698004,"time","leftILF"
"87",88,1.02331598850951,0.364306480560108,"intervention","leftILF"
"87",88,0.00110247393468384,0.973574642292965,"mean_RMSt","leftILF"
"87",88,2.09134191184571,0.131734179480517,"timeintervention","leftILF"
"88",89,1.44481188854114,0.233470378565672,"time","leftILF"
"88",89,1.2239563182245,0.299704286299425,"intervention","leftILF"
"88",89,0.0436140452803808,0.834975581028233,"mean_RMSt","leftILF"
"88",89,3.32901334058933,0.0419084393691951,"timeintervention","leftILF"
"89",90,1.02322738127633,0.315151399851978,"time","leftILF"
"89",90,1.37138687461843,0.259734469208807,"intervention","leftILF"
"89",90,0.103396640181686,0.748386248437365,"mean_RMSt","leftILF"
"89",90,4.31742912506766,0.0171228747800862,"timeintervention","leftILF"
"9",10,0.733297151403999,0.394327149913525,"time","leftILF"
"9",10,0.423880514548873,0.655954844235037,"intervention","leftILF"
"9",10,0.41244891248774,0.521763266407723,"mean_RMSt","leftILF"
"9",10,1.08435071040744,0.343202723804803,"timeintervention","leftILF"
"90",91,1.15220486205823,0.286625566825579,"time","leftILF"
"90",91,1.55820630239628,0.216882927163331,"intervention","leftILF"
"90",91,0.259031238698146,0.611747420812081,"mean_RMSt","leftILF"
"90",91,4.98323142029068,0.00948291246246079,"timeintervention","leftILF"
"91",92,0.954339352296452,0.331756226366892,"time","leftILF"
"91",92,1.65849047788469,0.19690362970946,"intervention","leftILF"
"91",92,0.274017437970882,0.601583530204938,"mean_RMSt","leftILF"
"91",92,5.34868092703176,0.0068386314940032,"timeintervention","leftILF"
"92",93,0.791199213109824,0.376473082056152,"time","leftILF"
"92",93,1.37635380536287,0.258335439132377,"intervention","leftILF"
