"model","node","fstat","pval","variable","tract"
"20",21,0.611402434240499,0.436755030500555,"mean_RMSt","rightSLF"
"20",21,0,0,"Residuals","rightSLF"
"21",22,1.82811964229226,0.180467764533907,"risk","rightSLF"
"21",22,0.812536782511974,0.370295803752495,"mean_RMSt","rightSLF"
"21",22,0,0,"Residuals","rightSLF"
"22",23,1.78303773307225,0.185869837904288,"risk","rightSLF"
"22",23,0.901126517328065,0.345569802353779,"mean_RMSt","rightSLF"
"22",23,0,0,"Residuals","rightSLF"
"23",24,1.58491524806391,0.212011102159822,"risk","rightSLF"
"23",24,0.907437146802459,0.3438965738783,"mean_RMSt","rightSLF"
"23",24,0,0,"Residuals","rightSLF"
"24",25,1.17794541036026,0.281297783730533,"risk","rightSLF"
"24",25,0.741926675094036,0.391826880986068,"mean_RMSt","rightSLF"
"24",25,0,0,"Residuals","rightSLF"
"25",26,0.775864283093077,0.381260869401697,"risk","rightSLF"
"25",26,0.444681657474214,0.506945391405763,"mean_RMSt","rightSLF"
"25",26,0,0,"Residuals","rightSLF"
"26",27,0.433419890243305,0.512358699312845,"risk","rightSLF"
"26",27,0.179922910665944,0.672670085546607,"mean_RMSt","rightSLF"
"26",27,0,0,"Residuals","rightSLF"
"27",28,0.211511831759577,0.646933441487251,"risk","rightSLF"
"27",28,0.027528161795211,0.868675427119494,"mean_RMSt","rightSLF"
"27",28,0,0,"Residuals","rightSLF"
"28",29,0.115211324673546,0.735248810131154,"risk","rightSLF"
"28",29,0.002379349668062,0.961227169232542,"mean_RMSt","rightSLF"
"28",29,0,0,"Residuals","rightSLF"
"29",30,0.089610399200455,0.765512192359101,"risk","rightSLF"
"29",30,0.0435311171963527,0.835301640565966,"mean_RMSt","rightSLF"
"29",30,0,0,"Residuals","rightSLF"
"3",4,0.697604348996858,0.406278404129368,"risk","rightSLF"
"3",4,1.53520041229477,0.219249239348838,"mean_RMSt","rightSLF"
"3",4,0,0,"Residuals","rightSLF"
"30",31,0.114473221660279,0.736065871180846,"risk","rightSLF"
"30",31,0.128778920390179,0.720723328702289,"mean_RMSt","rightSLF"
"30",31,0,0,"Residuals","rightSLF"
"31",32,0.175680071915858,0.676326509571878,"risk","rightSLF"
"31",32,0.25111253441937,0.617780205354537,"mean_RMSt","rightSLF"
"31",32,0,0,"Residuals","rightSLF"
"32",33,0.285311207829095,0.594842088087259,"risk","rightSLF"
"32",33,0.37901687823126,0.540018793145769,"mean_RMSt","rightSLF"
"32",33,0,0,"Residuals","rightSLF"
"33",34,0.466515733999603,0.496727343417486,"risk","rightSLF"
"33",34,0.586051972957593,0.446384729549049,"mean_RMSt","rightSLF"
"33",34,0,0,"Residuals","rightSLF"
"34",35,0.721049196230304,0.398538684967576,"risk","rightSLF"
"34",35,0.762516102297,0.385367108536353,"mean_RMSt","rightSLF"
"34",35,0,0,"Residuals","rightSLF"
"35",36,0.986005872350118,0.323956429665574,"risk","rightSLF"
"35",36,0.841948020527354,0.361821193987111,"mean_RMSt","rightSLF"
"35",36,0,0,"Residuals","rightSLF"
"36",37,1.20992054077059,0.274913357224377,"risk","rightSLF"
"36",37,0.883066544995131,0.350420501885639,"mean_RMSt","rightSLF"
"36",37,0,0,"Residuals","rightSLF"
"37",38,1.31865195133221,0.254532685297559,"risk","rightSLF"
"37",38,0.889082398530838,0.348794370093823,"mean_RMSt","rightSLF"
"37",38,0,0,"Residuals","rightSLF"
"38",39,1.43104265267049,0.23541323409252,"risk","rightSLF"
"38",39,0.769289197893394,0.38327564477861,"mean_RMSt","rightSLF"
"38",39,0,0,"Residuals","rightSLF"
"39",40,1.52117714223466,0.221344829045079,"risk","rightSLF"
"39",40,0.559345096959844,0.456894468647924,"mean_RMSt","rightSLF"
"39",40,0,0,"Residuals","rightSLF"
"4",5,0.165991057922816,0.684875759988345,"risk","rightSLF"
"4",5,3.65985811070829,0.0596074101373309,"mean_RMSt","rightSLF"
"4",5,0,0,"Residuals","rightSLF"
"40",41,1.55360241308099,0.21653569375832,"risk","rightSLF"
"40",41,0.319382995970124,0.573688084282337,"mean_RMSt","rightSLF"
"40",41,0,0,"Residuals","rightSLF"
"41",42,1.49412029246038,0.225457378437871,"risk","rightSLF"
"41",42,0.115877927277036,0.734513405945985,"mean_RMSt","rightSLF"
"41",42,0,0,"Residuals","rightSLF"
"42",43,1.28684200330876,0.260292113208099,"risk","rightSLF"
"42",43,0.0262229592060735,0.871798347573274,"mean_RMSt","rightSLF"
"42",43,0,0,"Residuals","rightSLF"
"43",44,0.988830806367971,0.323268846477451,"risk","rightSLF"
"43",44,0.000932179526240499,0.975725276350267,"mean_RMSt","rightSLF"
"43",44,0,0,"Residuals","rightSLF"
"44",45,0.741422862273154,0.391986906386774,"risk","rightSLF"
"44",45,0.00520345174824944,0.942689120266559,"mean_RMSt","rightSLF"
"44",45,0,0,"Residuals","rightSLF"
"45",46,0.596961097775594,0.442200670269053,"risk","rightSLF"
"45",46,0.026836145521711,0.87032148476674,"mean_RMSt","rightSLF"
"45",46,0,0,"Residuals","rightSLF"
"46",47,0.54075580363676,0.464443983428135,"risk","rightSLF"
"46",47,0.0389423295907874,0.844103995990848,"mean_RMSt","rightSLF"
"46",47,0,0,"Residuals","rightSLF"
"47",48,0.50377048678622,0.480078667283328,"risk","rightSLF"
"47",48,0.0130716706689614,0.909284730290973,"mean_RMSt","rightSLF"
"47",48,0,0,"Residuals","rightSLF"
"48",49,0.455743838148668,0.501723803136082,"risk","rightSLF"
"48",49,0.0122615344539392,0.912128794799535,"mean_RMSt","rightSLF"
"48",49,0,0,"Residuals","rightSLF"
"49",50,0.391791534894413,0.533285102301305,"risk","rightSLF"
"49",50,0.163250083005443,0.687347031117108,"mean_RMSt","rightSLF"
"49",50,0,0,"Residuals","rightSLF"
"5",6,0.0285098716924698,0.866376361847543,"risk","rightSLF"
"5",6,4.70190686383243,0.0333439558776974,"mean_RMSt","rightSLF"
"5",6,0,0,"Residuals","rightSLF"
"50",51,0.314835690929833,0.576423070291896,"risk","rightSLF"
"50",51,0.583611349870918,0.447329276941705,"mean_RMSt","rightSLF"
"50",51,0,0,"Residuals","rightSLF"
"51",52,0.263361181550916,0.609349065386638,"risk","rightSLF"
"51",52,1.17025281158891,0.282861996022664,"mean_RMSt","rightSLF"
"51",52,0,0,"Residuals","rightSLF"
"52",53,0.218231193214875,0.641763613001847,"risk","rightSLF"
"52",53,1.79163344515485,0.184825266213163,"mean_RMSt","rightSLF"
"52",53,0,0,"Residuals","rightSLF"
"53",54,0.136877077728416,0.712462325541654,"risk","rightSLF"
"53",54,2.35328942293282,0.129283527210991,"mean_RMSt","rightSLF"
"53",54,0,0,"Residuals","rightSLF"
"54",55,0.0631694598667482,0.802251480265297,"risk","rightSLF"
"54",55,3.03118694163481,0.0858343733827908,"mean_RMSt","rightSLF"
"54",55,0,0,"Residuals","rightSLF"
"55",56,0.0168909124178981,0.896946719476819,"risk","rightSLF"
"55",56,4.07672732846236,0.0471006168120202,"mean_RMSt","rightSLF"
"55",56,0,0,"Residuals","rightSLF"
"56",57,0.000226315925287629,0.988037723123798,"risk","rightSLF"
"56",57,5.24566455060734,0.0248522601308287,"mean_RMSt","rightSLF"
"56",57,0,0,"Residuals","rightSLF"
"57",58,0.00660842673088336,0.935429021721033,"risk","rightSLF"
"57",58,6.34290095177508,0.0139460340714234,"mean_RMSt","rightSLF"
"57",58,0,0,"Residuals","rightSLF"
"58",59,0.00809976549390367,0.928531402599027,"risk","rightSLF"
"58",59,6.82289872671513,0.0108921820971194,"mean_RMSt","rightSLF"
"58",59,0,0,"Residuals","rightSLF"
"59",60,0.00235089473671927,0.961459525881707,"risk","rightSLF"
"59",60,6.90324797592022,0.0104538973973337,"mean_RMSt","rightSLF"
"59",60,0,0,"Residuals","rightSLF"
"6",7,0.0102445556617914,0.919653222471675,"risk","rightSLF"
"6",7,4.66344547508756,0.0340518251582592,"mean_RMSt","rightSLF"
"6",7,0,0,"Residuals","rightSLF"
"60",61,1.97888818443379e-05,0.99646261710847,"risk","rightSLF"
"60",61,7.09844110784362,0.00946449824473821,"mean_RMSt","rightSLF"
"60",61,0,0,"Residuals","rightSLF"
"61",62,0.00213586860376599,0.963263016226113,"risk","rightSLF"
"61",62,6.96614929678255,0.0101237204363326,"mean_RMSt","rightSLF"
"61",62,0,0,"Residuals","rightSLF"
"62",63,0.00465288493214429,0.945800806177415,"risk","rightSLF"
"62",63,6.31937606422263,0.0141171439663773,"mean_RMSt","rightSLF"
"62",63,0,0,"Residuals","rightSLF"
"63",64,0.0143472108157488,0.904982150605975,"risk","rightSLF"
"63",64,5.20012985072672,0.0254662061227268,"mean_RMSt","rightSLF"
"63",64,0,0,"Residuals","rightSLF"
"64",65,0.0657138289814249,0.798394161175136,"risk","rightSLF"
"64",65,3.87755114248815,0.0526802033890087,"mean_RMSt","rightSLF"
"64",65,0,0,"Residuals","rightSLF"
"65",66,0.166879432493959,0.684079914815117,"risk","rightSLF"
"65",66,2.84539400133533,0.0958477263950305,"mean_RMSt","rightSLF"
"65",66,0,0,"Residuals","rightSLF"
"66",67,0.335711064354327,0.564075165374556,"risk","rightSLF"
"66",67,2.18661642728083,0.143459100916057,"mean_RMSt","rightSLF"
"66",67,0,0,"Residuals","rightSLF"
"67",68,0.777311606886853,0.380819409578918,"risk","rightSLF"
"67",68,1.55491460325489,0.216343757497201,"mean_RMSt","rightSLF"
"67",68,0,0,"Residuals","rightSLF"
"68",69,1.75011741305377,0.18993551220053,"risk","rightSLF"
"68",69,1.07848873385676,0.302417348598741,"mean_RMSt","rightSLF"
"68",69,0,0,"Residuals","rightSLF"
"69",70,3.26354317304179,0.074901510876492,"risk","rightSLF"
"69",70,0.775691200689833,0.381313711669052,"mean_RMSt","rightSLF"
"69",70,0,0,"Residuals","rightSLF"
"7",8,0.139484033897563,0.709862310706442,"risk","rightSLF"
"7",8,4.0874735405455,0.0468182809742533,"mean_RMSt","rightSLF"
"7",8,0,0,"Residuals","rightSLF"
"70",71,4.2757536600919,0.0421560487273138,"risk","rightSLF"
"70",71,0.863978133664002,0.355650086656089,"mean_RMSt","rightSLF"
"70",71,0,0,"Residuals","rightSLF"
"71",72,3.87220957077349,0.0528393400716411,"risk","rightSLF"
"71",72,1.0429667730444,0.310459648728305,"mean_RMSt","rightSLF"
"71",72,0,0,"Residuals","rightSLF"
"72",73,3.0641106499957,0.0841835864226102,"risk","rightSLF"
"72",73,1.24395210115656,0.268319705943104,"mean_RMSt","rightSLF"
"72",73,0,0,"Residuals","rightSLF"
"73",74,2.15337153787483,0.146494694796563,"risk","rightSLF"
"73",74,1.45189640788529,0.232063261547333,"mean_RMSt","rightSLF"
"73",74,0,0,"Residuals","rightSLF"
"74",75,1.53199950937069,0.219725442341491,"risk","rightSLF"
"74",75,1.67289329978729,0.199894419488181,"mean_RMSt","rightSLF"
"74",75,0,0,"Residuals","rightSLF"
"75",76,1.12394913641263,0.292517774201002,"risk","rightSLF"
"75",76,1.95837936224051,0.165864769763168,"mean_RMSt","rightSLF"
"75",76,0,0,"Residuals","rightSLF"
"76",77,1.06450209891875,0.305550925269945,"risk","rightSLF"
"76",77,2.27259465680117,0.135936776023748,"mean_RMSt","rightSLF"
"76",77,0,0,"Residuals","rightSLF"
"77",78,1.13291079053397,0.290616155698195,"risk","rightSLF"
"77",78,2.36094549517943,0.128671752900107,"mean_RMSt","rightSLF"
"77",78,0,0,"Residuals","rightSLF"
"78",79,1.07197913584332,0.303870497435026,"risk","rightSLF"
"78",79,2.28888929416348,0.134562471885819,"mean_RMSt","rightSLF"
"78",79,0,0,"Residuals","rightSLF"
"79",80,1.06488394512326,0.305464812128258,"risk","rightSLF"
"79",80,1.96162394117833,0.165519048221057,"mean_RMSt","rightSLF"
"79",80,0,0,"Residuals","rightSLF"
"8",9,0.273859829178176,0.602317847509516,"risk","rightSLF"
"8",9,3.16966273164751,0.0791226737882796,"mean_RMSt","rightSLF"
"8",9,0,0,"Residuals","rightSLF"
"80",81,1.11108371803442,0.295276048638338,"risk","rightSLF"
"80",81,1.76903346658787,0.187586655406422,"mean_RMSt","rightSLF"
"80",81,0,0,"Residuals","rightSLF"
"81",82,1.24212720580516,0.268668155959961,"risk","rightSLF"
"81",82,2.00616612231061,0.160856631751397,"mean_RMSt","rightSLF"
"81",82,0,0,"Residuals","rightSLF"
"82",83,1.68489762954324,0.19830621592795,"risk","rightSLF"
"82",83,2.70545613861853,0.104247216689904,"mean_RMSt","rightSLF"
"82",83,0,0,"Residuals","rightSLF"
"83",84,2.35965272043233,0.128774823775129,"risk","rightSLF"
"83",84,3.72569031845576,0.0574138267172247,"mean_RMSt","rightSLF"
"83",84,0,0,"Residuals","rightSLF"
"84",85,2.23386610493976,0.139267918943352,"risk","rightSLF"
"84",85,4.36549205169705,0.0401117760690211,"mean_RMSt","rightSLF"
"84",85,0,0,"Residuals","rightSLF"
"85",86,1.52788228061943,0.22033981574016,"risk","rightSLF"
"85",86,4.54946360023413,0.0362455874459605,"mean_RMSt","rightSLF"
"85",86,0,0,"Residuals","rightSLF"
"86",87,0.98735182367487,0.3236285840229,"risk","rightSLF"
"86",87,4.48220404245829,0.0376106466653822,"mean_RMSt","rightSLF"
"86",87,0,0,"Residuals","rightSLF"
"87",88,0.626708087370918,0.431095675970337,"risk","rightSLF"
"87",88,4.16861627946824,0.0447443406717699,"mean_RMSt","rightSLF"
"87",88,0,0,"Residuals","rightSLF"
"88",89,0.426755697979414,0.515609840542636,"risk","rightSLF"
"88",89,3.64718720696005,0.0600399655546654,"mean_RMSt","rightSLF"
"88",89,0,0,"Residuals","rightSLF"
"89",90,0.239604593478937,0.625939746548644,"risk","rightSLF"
"89",90,3.49521052889193,0.0655027602114954,"mean_RMSt","rightSLF"
"89",90,0,0,"Residuals","rightSLF"
"9",10,0.378346450742631,0.540376501641318,"risk","rightSLF"
"9",10,2.16419933617086,0.145497984815604,"mean_RMSt","rightSLF"
"9",10,0,0,"Residuals","rightSLF"
"90",91,0.0589414534640696,0.808848572055818,"risk","rightSLF"
"90",91,3.98588534879178,0.0495619662224937,"mean_RMSt","rightSLF"
"90",91,0,0,"Residuals","rightSLF"
"91",92,0.000523240635996057,0.981811987513159,"risk","rightSLF"
"91",92,4.75934660800761,0.0323158960510242,"mean_RMSt","rightSLF"
"91",92,0,0,"Residuals","rightSLF"
"92",93,0.0898217991291094,0.765244041176938,"risk","rightSLF"
"92",93,5.84894320860781,0.0180465044930992,"mean_RMSt","rightSLF"
"92",93,0,0,"Residuals","rightSLF"
"93",94,0.364057184787836,0.548106570693626,"risk","rightSLF"
"93",94,6.8025149085744,0.0110064103036794,"mean_RMSt","rightSLF"
"93",94,0,0,"Residuals","rightSLF"
"94",95,0.806860135098446,0.37196359781797,"risk","rightSLF"
"94",95,5.99253639691619,0.0167374158707373,"mean_RMSt","rightSLF"
"94",95,0,0,"Residuals","rightSLF"
"95",96,1.11778065003195,0.293836072008211,"risk","rightSLF"
"95",96,4.75064641199981,0.0324694133971939,"mean_RMSt","rightSLF"
"95",96,0,0,"Residuals","rightSLF"
"96",97,1.53038618770254,0.219965934307103,"risk","rightSLF"
"96",97,4.33004348413469,0.0409063021144662,"mean_RMSt","rightSLF"
"96",97,0,0,"Residuals","rightSLF"
"97",98,1.89959523074222,0.17227667070846,"risk","rightSLF"
"97",98,4.00819685696673,0.0489448515542103,"mean_RMSt","rightSLF"
"97",98,0,0,"Residuals","rightSLF"
"98",99,1.61294205764029,0.208057735057122,"risk","rightSLF"
"98",99,1.77213856099132,0.187204381558606,"mean_RMSt","rightSLF"
"98",99,0,0,"Residuals","rightSLF"
"1",2,0.588987643100708,0.445286081993653,"risk","leftIFOF"
"1",2,3.91176703500035,0.0517243258532755,"mean_RMSt","leftIFOF"
"1",2,0,0,"Residuals","leftIFOF"
"10",11,0.213885939310971,0.645114105173123,"risk","leftIFOF"
"10",11,3.33392233933875,0.0719543760853722,"mean_RMSt","leftIFOF"
"10",11,0,0,"Residuals","leftIFOF"
"11",12,0.14126558950546,0.708116109207688,"risk","leftIFOF"
"11",12,2.53916365457857,0.11537459906406,"mean_RMSt","leftIFOF"
"11",12,0,0,"Residuals","leftIFOF"
"12",13,0.13899706537211,0.710360436058989,"risk","leftIFOF"
"12",13,2.04124910683918,0.157348909041071,"mean_RMSt","leftIFOF"
"12",13,0,0,"Residuals","leftIFOF"
"13",14,0.0415544615568411,0.839038622549122,"risk","leftIFOF"
"13",14,2.39308358359835,0.126197566295376,"mean_RMSt","leftIFOF"
"13",14,0,0,"Residuals","leftIFOF"
"14",15,0.0196492720768861,0.888907096972799,"risk","leftIFOF"
"14",15,2.29512783534579,0.134098703318875,"mean_RMSt","leftIFOF"
"14",15,0,0,"Residuals","leftIFOF"
"15",16,0.161757550934178,0.688718729484248,"risk","leftIFOF"
"15",16,2.01939156737576,0.159559110308736,"mean_RMSt","leftIFOF"
"15",16,0,0,"Residuals","leftIFOF"
"16",17,0.39856888948244,0.529801174581247,"risk","leftIFOF"
"16",17,1.75332988233758,0.189589794815629,"mean_RMSt","leftIFOF"
"16",17,0,0,"Residuals","leftIFOF"
"17",18,0.779772507360662,0.380109518236566,"risk","leftIFOF"
"17",18,1.16389251031481,0.284211567346115,"mean_RMSt","leftIFOF"
"17",18,0,0,"Residuals","leftIFOF"
"18",19,1.43094408941592,0.235481326039113,"risk","leftIFOF"
"18",19,0.573698047910333,0.451231157130472,"mean_RMSt","leftIFOF"
"18",19,0,0,"Residuals","leftIFOF"
"19",20,2.69280339682823,0.105104300547502,"risk","leftIFOF"
"19",20,0.27820422289479,0.599480113549912,"mean_RMSt","leftIFOF"
"19",20,0,0,"Residuals","leftIFOF"
"2",3,0.366734499472719,0.546667887730354,"risk","leftIFOF"
"2",3,3.97266401803157,0.0499824060935485,"mean_RMSt","leftIFOF"
"2",3,0,0,"Residuals","leftIFOF"
"20",21,3.84832960707359,0.0536089321912968,"risk","leftIFOF"
"20",21,0.130253648763864,0.719211524498106,"mean_RMSt","leftIFOF"
"20",21,0,0,"Residuals","leftIFOF"
"21",22,4.94386954519403,0.0292781939455097,"risk","leftIFOF"
"21",22,0.142231937816769,0.707166323122011,"mean_RMSt","leftIFOF"
"21",22,0,0,"Residuals","leftIFOF"
"22",23,5.9417103253454,0.0172227025202419,"risk","leftIFOF"
"22",23,0.182729506509334,0.670296282135521,"mean_RMSt","leftIFOF"
"22",23,0,0,"Residuals","leftIFOF"
"23",24,6.03688547984557,0.0163866528880883,"risk","leftIFOF"
"23",24,0.184380293394755,0.668900304906722,"mean_RMSt","leftIFOF"
"23",24,0,0,"Residuals","leftIFOF"
"24",25,5.76870654969028,0.0188599205818146,"risk","leftIFOF"
"24",25,0.10069385991483,0.751904381057997,"mean_RMSt","leftIFOF"
"24",25,0,0,"Residuals","leftIFOF"
"25",26,4.72685840629266,0.0329374887759675,"risk","leftIFOF"
"25",26,0.0474419819518573,0.828183439827481,"mean_RMSt","leftIFOF"
"25",26,0,0,"Residuals","leftIFOF"
"26",27,3.88525505547349,0.052503085034087,"risk","leftIFOF"
"26",27,0.0127353634397245,0.910458394214972,"mean_RMSt","leftIFOF"
"26",27,0,0,"Residuals","leftIFOF"
"27",28,3.44220960354284,0.0675879976624985,"risk","leftIFOF"
"27",28,0.012169850131618,0.912460665272315,"mean_RMSt","leftIFOF"
"27",28,0,0,"Residuals","leftIFOF"
"28",29,3.22751205475692,0.0765475777579574,"risk","leftIFOF"
"28",29,0.110796983804368,0.740192652953667,"mean_RMSt","leftIFOF"
"28",29,0,0,"Residuals","leftIFOF"
"29",30,2.94698492368654,0.0902785247182188,"risk","leftIFOF"
"29",30,0.123624650770681,0.726148904466112,"mean_RMSt","leftIFOF"
"29",30,0,0,"Residuals","leftIFOF"
"3",4,0.00238084989133016,0.96121675507367,"risk","leftIFOF"
"3",4,3.48892985630093,0.0657942365405644,"mean_RMSt","leftIFOF"
"3",4,0,0,"Residuals","leftIFOF"
"30",31,2.97116379184627,0.0889938761968518,"risk","leftIFOF"
"30",31,0.0643092530284726,0.800523103708832,"mean_RMSt","leftIFOF"
"30",31,0,0,"Residuals","leftIFOF"
"31",32,3.01037569044168,0.0869532783230777,"risk","leftIFOF"
"31",32,0.0705531195268689,0.79128183222998,"mean_RMSt","leftIFOF"
"31",32,0,0,"Residuals","leftIFOF"
"32",33,3.18863869776124,0.078304992945425,"risk","leftIFOF"
"32",33,0.0520029060801263,0.820251555665453,"mean_RMSt","leftIFOF"
"32",33,0,0,"Residuals","leftIFOF"
"33",34,3.26195184571557,0.0750267308484808,"risk","leftIFOF"
"33",34,0.0150335582140766,0.902751747410445,"mean_RMSt","leftIFOF"
"33",34,0,0,"Residuals","leftIFOF"
"34",35,3.32147302585393,0.0724758148969028,"risk","leftIFOF"
"34",35,0.394970063141294,0.531659898545072,"mean_RMSt","leftIFOF"
"34",35,0,0,"Residuals","leftIFOF"
"35",36,3.34350110665435,0.0715559654176992,"risk","leftIFOF"
"35",36,1.14498723349896,0.28812627398358,"mean_RMSt","leftIFOF"
"35",36,0,0,"Residuals","leftIFOF"
"36",37,3.23627514251155,0.0761574204754259,"risk","leftIFOF"
"36",37,2.18794677515483,0.143397109874743,"mean_RMSt","leftIFOF"
"36",37,0,0,"Residuals","leftIFOF"
"37",38,2.69183673447567,0.105165629121054,"risk","leftIFOF"
"37",38,3.63138424488479,0.0606376136945586,"mean_RMSt","leftIFOF"
"37",38,0,0,"Residuals","leftIFOF"
"38",39,2.68039486483327,0.105894590389982,"risk","leftIFOF"
"38",39,5.50663406095476,0.0216609791459599,"mean_RMSt","leftIFOF"
"38",39,0,0,"Residuals","leftIFOF"
"39",40,2.63540559473712,0.108816180966668,"risk","leftIFOF"
"39",40,7.38713829864662,0.00820042489675674,"mean_RMSt","leftIFOF"
"39",40,0,0,"Residuals","leftIFOF"
"4",5,0.719852368330083,0.398965887783994,"risk","leftIFOF"
"4",5,3.28442631856518,0.0740521535176151,"mean_RMSt","leftIFOF"
"4",5,0,0,"Residuals","leftIFOF"
"40",41,2.49527279304714,0.118512219500511,"risk","leftIFOF"
"40",41,8.24681156188763,0.00534014222114747,"mean_RMSt","leftIFOF"
"40",41,0,0,"Residuals","leftIFOF"
"41",42,2.51872825895902,0.116823669275972,"risk","leftIFOF"
"41",42,7.50148410058511,0.00774184149481182,"mean_RMSt","leftIFOF"
"41",42,0,0,"Residuals","leftIFOF"
"42",43,2.20877972399004,0.141533460439176,"risk","leftIFOF"
"42",43,6.53612891718255,0.0126495816707913,"mean_RMSt","leftIFOF"
"42",43,0,0,"Residuals","leftIFOF"
"43",44,2.38349932324531,0.12694683950744,"risk","leftIFOF"
"43",44,5.60471856214567,0.0205642761284521,"mean_RMSt","leftIFOF"
"43",44,0,0,"Residuals","leftIFOF"
"44",45,2.92068753505291,0.0916990923359552,"risk","leftIFOF"
"44",45,5.28610435234567,0.0243595617360405,"mean_RMSt","leftIFOF"
"44",45,0,0,"Residuals","leftIFOF"
"45",46,3.85549672123983,0.0533923355064443,"risk","leftIFOF"
"45",46,5.17607111666287,0.0258374309739787,"mean_RMSt","leftIFOF"
"45",46,0,0,"Residuals","leftIFOF"
"46",47,4.88696421376766,0.03019377480766,"risk","leftIFOF"
"46",47,5.20571032099162,0.025430199032465,"mean_RMSt","leftIFOF"
"46",47,0,0,"Residuals","leftIFOF"
"47",48,5.53396189052276,0.0213493304378945,"risk","leftIFOF"
"47",48,5.05757734460579,0.0275360806161052,"mean_RMSt","leftIFOF"
"47",48,0,0,"Residuals","leftIFOF"
"48",49,4.91412995085809,0.0297529420497517,"risk","leftIFOF"
"48",49,4.34595142459634,0.0405953594014976,"mean_RMSt","leftIFOF"
"48",49,0,0,"Residuals","leftIFOF"
"49",50,3.77680087435348,0.0558234801803865,"risk","leftIFOF"
"49",50,3.59584967337787,0.0618813770233351,"mean_RMSt","leftIFOF"
"49",50,0,0,"Residuals","leftIFOF"
"5",6,1.35806665998836,0.247666605841472,"risk","leftIFOF"
"5",6,2.97764690437396,0.0886528701883901,"mean_RMSt","leftIFOF"
"5",6,0,0,"Residuals","leftIFOF"
"50",51,3.17280969463734,0.0790332634614344,"risk","leftIFOF"
"50",51,3.45479933864936,0.0670994371965572,"mean_RMSt","leftIFOF"
"50",51,0,0,"Residuals","leftIFOF"
"51",52,2.72565950912357,0.103043361874281,"risk","leftIFOF"
"51",52,3.6789597834979,0.059014750820033,"mean_RMSt","leftIFOF"
"51",52,0,0,"Residuals","leftIFOF"
"52",53,2.31565330990921,0.132397603686482,"risk","leftIFOF"
"52",53,4.14714453820096,0.0453327041207261,"mean_RMSt","leftIFOF"
"52",53,0,0,"Residuals","leftIFOF"
"53",54,2.02492303710926,0.158996394929545,"risk","leftIFOF"
"53",54,3.94411966740249,0.0507908762530859,"mean_RMSt","leftIFOF"
"53",54,0,0,"Residuals","leftIFOF"
"54",55,1.34047341973083,0.250724571384718,"risk","leftIFOF"
"54",55,3.31022947723849,0.0729503077730922,"mean_RMSt","leftIFOF"
"54",55,0,0,"Residuals","leftIFOF"
"55",56,1.05424597893831,0.307921502752397,"risk","leftIFOF"
"55",56,2.65847672791383,0.107306831402436,"mean_RMSt","leftIFOF"
"55",56,0,0,"Residuals","leftIFOF"
"56",57,1.06792168608643,0.304826821373981,"risk","leftIFOF"
"56",57,1.72267279429443,0.193461061371136,"mean_RMSt","leftIFOF"
"56",57,0,0,"Residuals","leftIFOF"
"57",58,1.39658301496482,0.241131956929273,"risk","leftIFOF"
"57",58,0.860103304526697,0.356766008004089,"mean_RMSt","leftIFOF"
"57",58,0,0,"Residuals","leftIFOF"
"58",59,2.1471941567503,0.147124695578943,"risk","leftIFOF"
"58",59,0.389122914545028,0.534705233222029,"mean_RMSt","leftIFOF"
"58",59,0,0,"Residuals","leftIFOF"
"59",60,3.09281606306814,0.0828294915865284,"risk","leftIFOF"
"59",60,0.155722322495854,0.694276378470573,"mean_RMSt","leftIFOF"
"59",60,0,0,"Residuals","leftIFOF"
"6",7,0.860280906032841,0.356716652961673,"risk","leftIFOF"
"6",7,2.49713741621351,0.118376984192739,"mean_RMSt","leftIFOF"
"6",7,0,0,"Residuals","leftIFOF"
"60",61,4.03375126300552,0.0482985065685496,"risk","leftIFOF"
"60",61,0.0656093971304447,0.798560617494153,"mean_RMSt","leftIFOF"
"60",61,0,0,"Residuals","leftIFOF"
"61",62,4.05559474642816,0.0477113208548751,"risk","leftIFOF"
"61",62,0.0430524298952303,0.836204322234813,"mean_RMSt","leftIFOF"
"61",62,0,0,"Residuals","leftIFOF"
"62",63,3.40514816210587,0.0690489018457566,"risk","leftIFOF"
"62",63,0.0318756433463694,0.858795423348621,"mean_RMSt","leftIFOF"
"62",63,0,0,"Residuals","leftIFOF"
"63",64,3.0215908620343,0.0863791892968925,"risk","leftIFOF"
"63",64,0.140269988942468,0.709098537381628,"mean_RMSt","leftIFOF"
"63",64,0,0,"Residuals","leftIFOF"
"64",65,2.53528977269659,0.115647733955233,"risk","leftIFOF"
"64",65,0.48154419298869,0.489926081328159,"mean_RMSt","leftIFOF"
"64",65,0,0,"Residuals","leftIFOF"
"65",66,2.0592587652286,0.155554406593084,"risk","leftIFOF"
"65",66,0.764479250323988,0.384797853690094,"mean_RMSt","leftIFOF"
"65",66,0,0,"Residuals","leftIFOF"
"66",67,1.91370213012396,0.17076872892896,"risk","leftIFOF"
"66",67,1.00580116121028,0.319223678632693,"mean_RMSt","leftIFOF"
"66",67,0,0,"Residuals","leftIFOF"
"67",68,2.67836274754241,0.106024646485021,"risk","leftIFOF"
"67",68,1.22122258861739,0.272749834972668,"mean_RMSt","leftIFOF"
"67",68,0,0,"Residuals","leftIFOF"
"68",69,4.0978150230767,0.0465980732232447,"risk","leftIFOF"
