"time","risk","tract","node","mean_fa","sd","se"
"ses-02","0","Left_Arcuate",7,0.360861304347826,0.0400392995924967,0.00834877109378513
"ses-02","0","Left_Arcuate",8,0.378578260869565,0.0415949233847521,0.00867314107732051
"ses-02","0","Left_Arcuate",9,0.395069565217391,0.0414861509726998,0.00865046046155585
"ses-02","0","Left_Arcuate",10,0.410780869565217,0.0423255156133597,0.00882548008778328
"ses-02","0","Left_Arcuate",11,0.423312608695652,0.044923376301653,0.00936717148700466
"ses-02","0","Left_Arcuate",12,0.430523043478261,0.0481480158596935,0.0100395553149947
"ses-02","0","Left_Arcuate",13,0.434058695652174,0.050807298357649,0.0105940540468682
"ses-02","0","Left_Arcuate",14,0.436238695652174,0.0523128402718898,0.0109079812369544
"ses-02","0","Left_Arcuate",15,0.439206956521739,0.0545952984518216,0.0113839066669527
"ses-02","0","Left_Arcuate",16,0.442532608695652,0.0582020765966138,0.0121359718984479
"ses-02","0","Left_Arcuate",17,0.444535652173913,0.0574714818470144,0.011983632362322
"ses-02","0","Left_Arcuate",18,0.445810869565217,0.0566971104693451,0.0118221647682447
"ses-02","0","Left_Arcuate",19,0.447103913043478,0.055856831253021,0.0116469544398086
"ses-02","0","Left_Arcuate",20,0.448479130434783,0.0528334205449753,0.0110165297275665
"ses-02","0","Left_Arcuate",21,0.449790869565217,0.0491764735799034,0.0102540035739068
"ses-02","0","Left_Arcuate",22,0.450848695652174,0.0455550053436251,0.00949887524659289
"ses-02","0","Left_Arcuate",23,0.451260869565217,0.0444334729386676,0.00926501957432716
"ses-02","0","Left_Arcuate",24,0.452379565217391,0.0455814594961852,0.00950439131871334
"ses-02","0","Left_Arcuate",25,0.453489565217391,0.0476124884761685,0.00992789013640751
"ses-02","0","Left_Arcuate",26,0.453875217391304,0.0507964095786991,0.0105917835795056
"ses-02","0","Left_Arcuate",27,0.454352173913044,0.0540557895273293,0.0112714112796836
"ses-02","0","Left_Arcuate",28,0.457179130434783,0.0565440171992375,0.0117902426147322
"ses-02","0","Left_Arcuate",29,0.46347,0.0562167374785061,0.0117220000755311
"ses-02","0","Left_Arcuate",30,0.472010869565217,0.0536993034416516,0.011197078792409
"ses-02","0","Left_Arcuate",31,0.480801304347826,0.0515007961372133,0.0107386583300239
"ses-02","0","Left_Arcuate",32,0.487934347826087,0.0502688427653196,0.0104817782945378
"ses-02","0","Left_Arcuate",33,0.492809130434783,0.0494190187821582,0.0103045777446373
"ses-02","0","Left_Arcuate",34,0.49469,0.0490695847287762,0.0102317157077448
"ses-02","0","Left_Arcuate",35,0.494284347826087,0.0497771502732736,0.0103792533226626
"ses-02","0","Left_Arcuate",36,0.49179,0.0510678398176031,0.0106483806967281
"ses-02","0","Left_Arcuate",37,0.488626956521739,0.0521484109785613,0.0108736953592022
"ses-02","0","Left_Arcuate",38,0.48581347826087,0.0525220847582403,0.0109516117284205
"ses-02","0","Left_Arcuate",39,0.484170434782609,0.0524240268022784,0.0109311652311895
"ses-02","0","Left_Arcuate",40,0.482582608695652,0.0514298753129303,0.0107238703159041
"ses-02","0","Left_Arcuate",41,0.480428260869565,0.0497893604600397,0.0103817993226017
"ses-02","0","Left_Arcuate",42,0.477087391304348,0.0485569593567831,0.0101248259286728
"ses-02","0","Left_Arcuate",43,0.473742608695652,0.0491233742934694,0.0102429316073091
"ses-02","0","Left_Arcuate",44,0.471391739130435,0.0513861400354905,0.0107147508801551
"ses-02","0","Left_Arcuate",45,0.470117826086957,0.0534771944559311,0.0111507658673947
"ses-02","0","Left_Arcuate",46,0.469343043478261,0.0543166050648487,0.0113257950786665
"ses-02","0","Left_Arcuate",47,0.469319130434783,0.0547556039401069,0.0114173326719126
"ses-02","0","Left_Arcuate",48,0.470042173913044,0.0544417952710233,0.0113518990411527
"ses-02","0","Left_Arcuate",49,0.469790434782609,0.0537507659546491,0.0112078094681526
"ses-02","0","Left_Arcuate",50,0.468372173913043,0.0525357761181085,0.0109544665743011
"ses-02","0","Left_Arcuate",51,0.466402608695652,0.0510341100920294,0.0106413475627638
"ses-02","0","Left_Arcuate",52,0.464542173913044,0.0491383199805797,0.0102460479984996
"ses-02","0","Left_Arcuate",53,0.461847826086957,0.0479964506222285,0.0100079517783133
"ses-02","0","Left_Arcuate",54,0.45773,0.0490146780427696,0.0102202668722843
"ses-02","0","Left_Arcuate",55,0.450595217391304,0.0509971654176231,0.0106336440656274
"ses-02","0","Left_Arcuate",56,0.444585217391304,0.0540707427080121,0.011274529233392
"ses-02","0","Left_Arcuate",57,0.44108,0.0561711583223341,0.0117124961644887
"ses-02","0","Left_Arcuate",58,0.441102608695652,0.0566245276293676,0.0118070301998962
"ses-02","0","Left_Arcuate",59,0.444613043478261,0.0546868267696562,0.0114029916405156
"ses-02","0","Left_Arcuate",60,0.45231,0.0524418459733342,0.0109348807852011
"ses-02","0","Left_Arcuate",61,0.463334347826087,0.0516898584062225,0.0107780805382667
"ses-02","0","Left_Arcuate",62,0.47576347826087,0.052639820358278,0.010976161298076
"ses-02","0","Left_Arcuate",63,0.489015217391304,0.0560212377641945,0.0116812355671531
"ses-02","0","Left_Arcuate",64,0.501591304347826,0.0589851491559411,0.0122992538143202
"ses-02","0","Left_Arcuate",65,0.511780434782609,0.0614058426653257,0.0128040033030413
"ses-02","0","Left_Arcuate",66,0.519321739130435,0.0627523687819594,0.0130847734072637
"ses-02","0","Left_Arcuate",67,0.524549130434783,0.0624833849124596,0.0130286863933242
"ses-02","0","Left_Arcuate",68,0.527296956521739,0.0609703459541665,0.0127131959614902
"ses-02","0","Left_Arcuate",69,0.527996521739131,0.057677910503754,0.0120266757127267
"ses-02","0","Left_Arcuate",70,0.525833913043478,0.0538807010262766,0.0112349028034785
"ses-02","0","Left_Arcuate",71,0.521429130434783,0.0510747315138267,0.010649817714728
"ses-02","0","Left_Arcuate",72,0.514799130434783,0.0485053733586706,0.0101140695045028
"ses-02","0","Left_Arcuate",73,0.507871739130435,0.0465571165980976,0.00970782988763923
"ses-02","0","Left_Arcuate",74,0.50286347826087,0.0476009851510636,0.00992549152731355
"ses-02","0","Left_Arcuate",75,0.499691304347826,0.0495426470376187,0.0103303560178855
"ses-02","0","Left_Arcuate",76,0.496670869565217,0.0517847831205833,0.0107978737094611
"ses-02","0","Left_Arcuate",77,0.492947826086957,0.0550408935541667,0.0114768196686249
"ses-02","0","Left_Arcuate",78,0.489164782608696,0.0590830754007798,0.0123196728478836
"ses-02","0","Left_Arcuate",79,0.484719565217391,0.0631731877445042,0.0131725202266629
"ses-02","0","Left_Arcuate",80,0.480877391304348,0.0656483384971077,0.0136886248355449
"ses-02","0","Left_Arcuate",81,0.476995652173913,0.0646583684259809,0.0134822018062299
"ses-02","0","Left_Arcuate",82,0.472923913043478,0.0630810694654203,0.0131533122376758
"ses-02","0","Left_Arcuate",83,0.466302173913044,0.0632338779277893,0.0131851750046696
"ses-02","0","Left_Arcuate",84,0.456700434782609,0.0593491120771645,0.0123751453295776
"ses-02","0","Left_Arcuate",85,0.447130434782609,0.0546552250249658,0.0113964022212383
"ses-02","0","Left_Arcuate",86,0.436990869565217,0.0512550101243366,0.0106874084035655
"ses-02","0","Left_Arcuate",87,0.423405652173913,0.047849498033473,0.00997731004537477
"ses-02","0","Left_Arcuate",88,0.40975347826087,0.047554238947724,0.0099157442701148
"ses-02","0","Left_Arcuate",89,0.395989565217391,0.0464479381554583,0.00968506460864464
"ses-02","0","Left_Arcuate",90,0.383842173913044,0.0422009643315628,0.00879950935023933
"ses-02","0","Left_Arcuate",91,0.37275,0.0378721914050162,0.00789689779987433
"ses-02","0","Left_Arcuate",92,0.364555652173913,0.0402866557905047,0.00840034842647615
"ses-02","0","Left_Arcuate",93,0.358592608695652,0.0430821331050979,0.0089832457407384
"ses-02","0","Left_Arcuate",94,0.347634347826087,0.045858805125187,0.00956222188003595
"ses-02","0","Left_Arcuate",95,0.336039130434783,0.045951234913967,0.00958149482328482
"ses-02","0","Left_Arcuate",96,0.32471347826087,0.0439974045317857,0.00917409302597738
"ses-02","0","Left_Arcuate",97,0.305617826086957,0.0368747841850722,0.00768892401783142
"ses-02","0","Left_Arcuate",98,0.276916086956522,0.0281379998221639,0.00586717854565658
"ses-02","0","Left_Arcuate",99,0.235395652173913,0.016227073568601,0.00338357873701789
"ses-02","0","Left_IFOF",2,0.2759264,0.0231582792754557,0.00463165585509114
"ses-02","0","Left_IFOF",3,0.3255384,0.0258619768643724,0.00517239537287448
"ses-02","0","Left_IFOF",4,0.354604,0.0293259148763228,0.00586518297526457
"ses-02","0","Left_IFOF",5,0.3726008,0.0299579701303899,0.00599159402607798
"ses-02","0","Left_IFOF",6,0.390386,0.0305715924784213,0.00611431849568426
"ses-02","0","Left_IFOF",7,0.4063584,0.0325718576995541,0.00651437153991081
"ses-02","0","Left_IFOF",8,0.4200004,0.037449590950147,0.0074899181900294
"ses-02","0","Left_IFOF",9,0.433112,0.041989769785826,0.0083979539571652
"ses-02","0","Left_IFOF",10,0.4454948,0.0448684476293382,0.00897368952586765
"ses-02","0","Left_IFOF",11,0.4610852,0.0458361486820173,0.00916722973640347
"ses-02","0","Left_IFOF",12,0.4787068,0.045529503229591,0.00910590064591819
"ses-02","0","Left_IFOF",13,0.49577,0.0456863901141978,0.00913727802283955
"ses-02","0","Left_IFOF",14,0.5093832,0.0462027108439898,0.00924054216879796
"ses-02","0","Left_IFOF",15,0.5219724,0.0470461875253103,0.00940923750506207
"ses-02","0","Left_IFOF",16,0.5341028,0.0477250002200105,0.00954500004400209
"ses-02","0","Left_IFOF",17,0.5438608,0.0489012254379513,0.00978024508759025
"ses-02","0","Left_IFOF",18,0.5517416,0.0501122113095534,0.0100224422619107
"ses-02","0","Left_IFOF",19,0.5565432,0.0503116684378485,0.0100623336875697
"ses-02","0","Left_IFOF",20,0.5584296,0.0501919344018539,0.0100383868803708
"ses-02","0","Left_IFOF",21,0.5590168,0.0507151430146855,0.0101430286029371
"ses-02","0","Left_IFOF",22,0.5569704,0.051208889566819,0.0102417779133638
"ses-02","0","Left_IFOF",23,0.5515368,0.0525459654112473,0.0105091930822495
"ses-02","0","Left_IFOF",24,0.5444828,0.0537057070617267,0.0107411414123453
"ses-02","0","Left_IFOF",25,0.536996,0.0549968407425978,0.0109993681485196
"ses-02","0","Left_IFOF",26,0.5324264,0.0535928564020741,0.0107185712804148
"ses-02","0","Left_IFOF",27,0.5321436,0.0507103052380217,0.0101420610476043
"ses-02","0","Left_IFOF",28,0.534192,0.0498536162178833,0.00997072324357667
"ses-02","0","Left_IFOF",29,0.53648,0.04993484938731,0.009986969877462
"ses-02","0","Left_IFOF",30,0.537396,0.050269120906046,0.0100538241812092
"ses-02","0","Left_IFOF",31,0.5384852,0.0497170281124419,0.00994340562248837
"ses-02","0","Left_IFOF",32,0.5403928,0.0483362597263517,0.00966725194527035
"ses-02","0","Left_IFOF",33,0.5416944,0.0469494832310928,0.00938989664621857
"ses-02","0","Left_IFOF",34,0.5413588,0.0441459422748381,0.00882918845496761
"ses-02","0","Left_IFOF",35,0.540412,0.0416252027022092,0.00832504054044183
"ses-02","0","Left_IFOF",36,0.5384572,0.0403908377110453,0.00807816754220906
"ses-02","0","Left_IFOF",37,0.5339876,0.0416301767831942,0.00832603535663884
"ses-02","0","Left_IFOF",38,0.5273028,0.0437678929620028,0.00875357859240056
"ses-02","0","Left_IFOF",39,0.5190276,0.0443347248478361,0.00886694496956721
"ses-02","0","Left_IFOF",40,0.5105644,0.0422989878799324,0.00845979757598648
"ses-02","0","Left_IFOF",41,0.5019724,0.0398900656262517,0.00797801312525034
"ses-02","0","Left_IFOF",42,0.492636,0.0395768146562269,0.00791536293124537
"ses-02","0","Left_IFOF",43,0.4818452,0.0396012258985333,0.00792024517970666
"ses-02","0","Left_IFOF",44,0.4695492,0.0394709615751462,0.00789419231502924
"ses-02","0","Left_IFOF",45,0.4576556,0.0393046807093846,0.00786093614187691
"ses-02","0","Left_IFOF",46,0.4467748,0.0384799236745605,0.0076959847349121
"ses-02","0","Left_IFOF",47,0.4377048,0.0369752957076298,0.00739505914152596
"ses-02","0","Left_IFOF",48,0.431734,0.0360281720787127,0.00720563441574254
"ses-02","0","Left_IFOF",49,0.4292856,0.036528381896821,0.0073056763793642
"ses-02","0","Left_IFOF",50,0.4302916,0.0375554432006866,0.00751108864013733
"ses-02","0","Left_IFOF",51,0.4345832,0.0381631573772402,0.00763263147544803
"ses-02","0","Left_IFOF",52,0.4403304,0.0398143665946519,0.00796287331893038
"ses-02","0","Left_IFOF",53,0.445582,0.0423116808143252,0.00846233616286504
"ses-02","0","Left_IFOF",54,0.449126,0.0448075736715718,0.00896151473431436
"ses-02","0","Left_IFOF",55,0.4514188,0.0448046512950014,0.00896093025900027
"ses-02","0","Left_IFOF",56,0.4524576,0.0425524133941504,0.00851048267883007
"ses-02","0","Left_IFOF",57,0.4521396,0.0390184452620382,0.00780368905240763
"ses-02","0","Left_IFOF",58,0.4531196,0.0361070306496302,0.00722140612992604
"ses-02","0","Left_IFOF",59,0.4562244,0.0347388536176234,0.00694777072352468
"ses-02","0","Left_IFOF",60,0.4594996,0.0335296462701294,0.00670592925402587
"ses-02","0","Left_IFOF",61,0.460266,0.0332797166704686,0.00665594333409372
"ses-02","0","Left_IFOF",62,0.4577368,0.0377308158450534,0.00754616316901068
"ses-02","0","Left_IFOF",63,0.4500724,0.0461953813780844,0.00923907627561688
"ses-02","0","Left_IFOF",64,0.4364536,0.0542870378083019,0.0108574075616604
"ses-02","0","Left_IFOF",65,0.4199524,0.0572585279150626,0.0114517055830125
"ses-02","0","Left_IFOF",66,0.404132,0.0537887698936002,0.01075775397872
"ses-02","0","Left_IFOF",67,0.3911352,0.0448286089939598,0.00896572179879196
"ses-02","0","Left_IFOF",68,0.3825396,0.0376535185916713,0.00753070371833425
"ses-02","0","Left_IFOF",69,0.380184,0.0384140165391054,0.00768280330782109
"ses-02","0","Left_IFOF",70,0.382536,0.0408053258370359,0.00816106516740717
"ses-02","0","Left_IFOF",71,0.386688,0.0403287101000433,0.00806574202000866
"ses-02","0","Left_IFOF",72,0.3887008,0.0386422687308427,0.00772845374616855
"ses-02","0","Left_IFOF",73,0.3903872,0.0396355776123758,0.00792711552247516
"ses-02","0","Left_IFOF",74,0.3913884,0.0416803222636294,0.00833606445272588
"ses-02","0","Left_IFOF",75,0.3958748,0.0425492497113639,0.00850984994227278
"ses-02","0","Left_IFOF",76,0.4023512,0.041100688996658,0.00822013779933159
"ses-02","0","Left_IFOF",77,0.4087432,0.0383131824267662,0.00766263648535324
"ses-02","0","Left_IFOF",78,0.4130728,0.0365761780990488,0.00731523561980975
"ses-02","0","Left_IFOF",79,0.4151892,0.0372628411781317,0.00745256823562634
"ses-02","0","Left_IFOF",80,0.4176116,0.0389963402855533,0.00779926805711066
"ses-02","0","Left_IFOF",81,0.4217652,0.0395969348687496,0.00791938697374993
"ses-02","0","Left_IFOF",82,0.4231904,0.0383725954165209,0.00767451908330418
"ses-02","0","Left_IFOF",83,0.4195896,0.0374796002824648,0.00749592005649295
"ses-02","0","Left_IFOF",84,0.4120616,0.0404483599461503,0.00808967198923005
"ses-02","0","Left_IFOF",85,0.4013044,0.0429564545091887,0.00859129090183774
"ses-02","0","Left_IFOF",86,0.3925376,0.0404143689669899,0.00808287379339799
"ses-02","0","Left_IFOF",87,0.3861288,0.0393885735673008,0.00787771471346016
"ses-02","0","Left_IFOF",88,0.3804284,0.042976487339009,0.0085952974678018
"ses-02","0","Left_IFOF",89,0.3783204,0.0454965664894982,0.00909931329789965
"ses-02","0","Left_IFOF",90,0.3791116,0.0468588666173934,0.00937177332347868
"ses-02","0","Left_IFOF",91,0.3778896,0.0482684366744978,0.00965368733489955
"ses-02","0","Left_IFOF",92,0.3737052,0.0496979375091831,0.00993958750183662
"ses-02","0","Left_IFOF",93,0.368794,0.0502830151906851,0.010056603038137
"ses-02","0","Left_IFOF",94,0.3627732,0.0472420755012591,0.00944841510025182
"ses-02","0","Left_IFOF",95,0.3547676,0.0398129959184184,0.00796259918368368
"ses-02","0","Left_IFOF",96,0.3433644,0.0321636763394153,0.00643273526788307
"ses-02","0","Left_IFOF",97,0.326948,0.0278358412542774,0.00556716825085549
"ses-02","0","Left_IFOF",98,0.299472,0.0222261000852601,0.00444522001705202
"ses-02","0","Left_IFOF",99,0.2573964,0.0179858508926693,0.00359717017853386
"ses-02","0","Left_ILF",2,0.2372352,0.0150080861871193,0.00300161723742385
"ses-02","0","Left_ILF",3,0.2814064,0.0243576353326837,0.00487152706653674
"ses-02","0","Left_ILF",4,0.3149064,0.0321862297004998,0.00643724594009996
"ses-02","0","Left_ILF",5,0.3370492,0.0357899239684393,0.00715798479368786
"ses-02","0","Left_ILF",6,0.3528776,0.0375821298713453,0.00751642597426906
"ses-02","0","Left_ILF",7,0.3653668,0.0376244770417699,0.00752489540835397
"ses-02","0","Left_ILF",8,0.3760336,0.0405762713787258,0.00811525427574515
"ses-02","0","Left_ILF",9,0.3851844,0.0453626715189189,0.00907253430378377
"ses-02","0","Left_ILF",10,0.39403,0.0488670441095019,0.00977340882190037
"ses-02","0","Left_ILF",11,0.402244,0.0538682971855122,0.0107736594371025
"ses-02","0","Left_ILF",12,0.411636,0.0578570520046318,0.0115714104009264
"ses-02","0","Left_ILF",13,0.42157,0.0584311813161432,0.0116862362632286
"ses-02","0","Left_ILF",14,0.4322172,0.0568178112860161,0.0113635622572032
"ses-02","0","Left_ILF",15,0.4439352,0.0545902241034662,0.0109180448206932
"ses-02","0","Left_ILF",16,0.4542276,0.0515354167280457,0.0103070833456091
"ses-02","0","Left_ILF",17,0.461784,0.0493154194953262,0.00986308389906524
"ses-02","0","Left_ILF",18,0.467802,0.0469798052358671,0.00939596104717341
"ses-02","0","Left_ILF",19,0.4710072,0.0450556313091568,0.00901112626183135
"ses-02","0","Left_ILF",20,0.4752548,0.0457574087917283,0.00915148175834566
"ses-02","0","Left_ILF",21,0.4820424,0.0477482393462489,0.00954964786924977
"ses-02","0","Left_ILF",22,0.4896632,0.0491898604660215,0.0098379720932043
"ses-02","0","Left_ILF",23,0.4981992,0.0503738157776438,0.0100747631555288
"ses-02","0","Left_ILF",24,0.50633,0.0501339219823598,0.010026784396472
"ses-02","0","Left_ILF",25,0.5138592,0.0490991658890454,0.00981983317780908
"ses-02","0","Left_ILF",26,0.5198072,0.0484443410455064,0.00968886820910127
"ses-02","0","Left_ILF",27,0.5242388,0.0500867254802441,0.0100173450960488
"ses-02","0","Left_ILF",28,0.5262992,0.0540849310436835,0.0108169862087367
"ses-02","0","Left_ILF",29,0.526626,0.0585276703078695,0.0117055340615739
"ses-02","0","Left_ILF",30,0.5241456,0.0621736031259784,0.0124347206251957
"ses-02","0","Left_ILF",31,0.5202936,0.0642995941459457,0.0128599188291891
"ses-02","0","Left_ILF",32,0.5158248,0.0640827376079809,0.0128165475215962
"ses-02","0","Left_ILF",33,0.51137,0.0619317410541638,0.0123863482108328
"ses-02","0","Left_ILF",34,0.5077304,0.0602590747301461,0.0120518149460292
"ses-02","0","Left_ILF",35,0.5050152,0.0587231365618924,0.0117446273123785
"ses-02","0","Left_ILF",36,0.5039548,0.0551020506363723,0.0110204101272745
"ses-02","0","Left_ILF",37,0.5048152,0.0499343616761044,0.00998687233522088
"ses-02","0","Left_ILF",38,0.5083308,0.0460268594518462,0.00920537189036923
"ses-02","0","Left_ILF",39,0.5127512,0.0449072353413122,0.00898144706826244
"ses-02","0","Left_ILF",40,0.5160116,0.0449921248368349,0.00899842496736698
"ses-02","0","Left_ILF",41,0.5186604,0.0455381018562112,0.00910762037124224
"ses-02","0","Left_ILF",42,0.5213076,0.0468936513364727,0.00937873026729454
"ses-02","0","Left_ILF",43,0.523744,0.0488497340490884,0.00976994680981768
"ses-02","0","Left_ILF",44,0.525754,0.0501462550944734,0.0100292510188947
"ses-02","0","Left_ILF",45,0.5265996,0.0500369080013277,0.0100073816002655
"ses-02","0","Left_ILF",46,0.5264976,0.0476156850278001,0.00952313700556002
"ses-02","0","Left_ILF",47,0.5253308,0.0444495377666255,0.0088899075533251
"ses-02","0","Left_ILF",48,0.5233932,0.0418939990452093,0.00837879980904187
"ses-02","0","Left_ILF",49,0.5210664,0.0393018609483063,0.00786037218966125
"ses-02","0","Left_ILF",50,0.5183564,0.0375586845128172,0.00751173690256344
"ses-02","0","Left_ILF",51,0.5151488,0.0370262232883669,0.00740524465767337
"ses-02","0","Left_ILF",52,0.5112716,0.0372339343072955,0.00744678686145911
"ses-02","0","Left_ILF",53,0.5071184,0.0379990415098416,0.00759980830196833
"ses-02","0","Left_ILF",54,0.5032464,0.0388840888496396,0.00777681776992792
"ses-02","0","Left_ILF",55,0.5002868,0.0404318449904693,0.00808636899809385
"ses-02","0","Left_ILF",56,0.4986412,0.041450985444659,0.0082901970889318
"ses-02","0","Left_ILF",57,0.4980708,0.042450130537687,0.0084900261075374
"ses-02","0","Left_ILF",58,0.4976064,0.0433463467203408,0.00866926934406816
"ses-02","0","Left_ILF",59,0.4968348,0.0437798515415482,0.00875597030830964
"ses-02","0","Left_ILF",60,0.4954816,0.0459556996537608,0.00919113993075215
"ses-02","0","Left_ILF",61,0.4930108,0.0498102469310616,0.00996204938621232
"ses-02","0","Left_ILF",62,0.4893952,0.0538964619370635,0.0107792923874127
"ses-02","0","Left_ILF",63,0.4841644,0.0569213135301708,0.0113842627060342
"ses-02","0","Left_ILF",64,0.4777924,0.0583088314694552,0.011661766293891
"ses-02","0","Left_ILF",65,0.470248,0.0578602111414514,0.0115720422282903
"ses-02","0","Left_ILF",66,0.4617656,0.0553261617651782,0.0110652323530356
"ses-02","0","Left_ILF",67,0.4532536,0.0514455261158182,0.0102891052231636
"ses-02","0","Left_ILF",68,0.443878,0.0477118543969945,0.00954237087939889
"ses-02","0","Left_ILF",69,0.4351556,0.0465570097729655,0.00931140195459309
"ses-02","0","Left_ILF",70,0.4260724,0.0477680060535641,0.00955360121071281
"ses-02","0","Left_ILF",71,0.417186,0.0501845290735435,0.0100369058147087
"ses-02","0","Left_ILF",72,0.408342,0.0514221539481444,0.0102844307896289
"ses-02","0","Left_ILF",73,0.4001072,0.0525568464870817,0.0105113692974163
"ses-02","0","Left_ILF",74,0.3933116,0.0516673382225173,0.0103334676445035
"ses-02","0","Left_ILF",75,0.3883788,0.0492861262020054,0.00985722524040107
"ses-02","0","Left_ILF",76,0.3849816,0.0462071706808947,0.00924143413617894
"ses-02","0","Left_ILF",77,0.3826096,0.0425403285600852,0.00850806571201704
"ses-02","0","Left_ILF",78,0.3805256,0.0382945934042914,0.00765891868085828
"ses-02","0","Left_ILF",79,0.3776944,0.0348227245104879,0.00696454490209758
"ses-02","0","Left_ILF",80,0.3745752,0.0331634289190166,0.00663268578380332
"ses-02","0","Left_ILF",81,0.370758,0.0324510462080963,0.00649020924161926
"ses-02","0","Left_ILF",82,0.3687176,0.0321099101109507,0.00642198202219014
"ses-02","0","Left_ILF",83,0.3671236,0.0325325358782046,0.00650650717564091
"ses-02","0","Left_ILF",84,0.3667796,0.0335759460626205,0.0067151892125241
"ses-02","0","Left_ILF",85,0.3675868,0.0352742611214844,0.00705485222429688
"ses-02","0","Left_ILF",86,0.3677412,0.0354928595307094,0.00709857190614187
"ses-02","0","Left_ILF",87,0.3666312,0.0345797667622749,0.00691595335245498
"ses-02","0","Left_ILF",88,0.3648952,0.035168512801463,0.0070337025602926
"ses-02","0","Left_ILF",89,0.3603752,0.0363243389616384,0.00726486779232768
"ses-02","0","Left_ILF",90,0.3550788,0.0368316882724645,0.0073663376544929
"ses-02","0","Left_ILF",91,0.3510228,0.0373134933725947,0.00746269867451894
"ses-02","0","Left_ILF",92,0.3466072,0.0385449823280108,0.00770899646560217
"ses-02","0","Left_ILF",93,0.3410512,0.0396904609992544,0.00793809219985088
"ses-02","0","Left_ILF",94,0.3345232,0.0385656087855488,0.00771312175710976
"ses-02","0","Left_ILF",95,0.3267052,0.0378148598569398,0.00756297197138797
"ses-02","0","Left_ILF",96,0.3142772,0.0355472991847951,0.00710945983695902
"ses-02","0","Left_ILF",97,0.2965768,0.0317974027660541,0.00635948055321083
"ses-02","0","Left_ILF",98,0.2689428,0.0217336171095993,0.00434672342191986
"ses-02","0","Left_ILF",99,0.2277972,0.00818544415410673,0.00163708883082135
"ses-02","0","Left_SLF",2,0.2117272,0.00617669310122064,0.00123533862024413
"ses-02","0","Left_SLF",3,0.2419352,0.0149837078521973,0.00299674157043947
"ses-02","0","Left_SLF",4,0.2676384,0.0241131391707232,0.00482262783414465
"ses-02","0","Left_SLF",5,0.2890504,0.0317756414149791,0.00635512828299581
"ses-02","0","Left_SLF",6,0.3072556,0.0389431806268226,0.00778863612536453
"ses-02","0","Left_SLF",7,0.3244212,0.0456165747764268,0.00912331495528535
"ses-02","0","Left_SLF",8,0.3394108,0.0482126539337271,0.00964253078674542
"ses-02","0","Left_SLF",9,0.3548016,0.0529431236233753,0.0105886247246751
"ses-02","0","Left_SLF",10,0.371082,0.0579177808765725,0.0115835561753145
"ses-02","0","Left_SLF",11,0.3859604,0.0592022135340676,0.0118404427068135
"ses-02","0","Left_SLF",12,0.3981696,0.0602998624570018,0.0120599724914004
"ses-02","0","Left_SLF",13,0.4102284,0.0604653357084316,0.0120930671416863
"ses-02","0","Left_SLF",14,0.4223636,0.0573646480043822,0.0114729296008764
"ses-02","0","Left_SLF",15,0.4323,0.0540476318475966,0.0108095263695193
"ses-02","0","Left_SLF",16,0.4390324,0.0523787489732239,0.0104757497946448
"ses-02","0","Left_SLF",17,0.4430448,0.0531573699123649,0.010631473982473
"ses-02","0","Left_SLF",18,0.4454312,0.0593694310595388,0.0118738862119078
"ses-02","0","Left_SLF",19,0.4426708,0.0647662085839007,0.0129532417167801
"ses-02","0","Left_SLF",20,0.4374948,0.068381428650865,0.013676285730173
"ses-02","0","Left_SLF",21,0.4316244,0.0730763567031088,0.0146152713406218
"ses-02","0","Left_SLF",22,0.4271056,0.0786977053922159,0.0157395410784432
"ses-02","0","Left_SLF",23,0.4242248,0.0825739354619039,0.0165147870923808
"ses-02","0","Left_SLF",24,0.422798,0.0836254634765432,0.0167250926953086
"ses-02","0","Left_SLF",25,0.4210932,0.0816087375183156,0.0163217475036631
"ses-02","0","Left_SLF",26,0.4182788,0.0777578456555993,0.0155515691311199
"ses-02","0","Left_SLF",27,0.4151504,0.0704018819279712,0.0140803763855942
"ses-02","0","Left_SLF",28,0.412648,0.0618899368502936,0.0123779873700587
"ses-02","0","Left_SLF",29,0.4110128,0.0551333490669063,0.0110266698133813
"ses-02","0","Left_SLF",30,0.4104784,0.0522086364726501,0.01044172729453
"ses-02","0","Left_SLF",31,0.4111108,0.0528241169605954,0.0105648233921191
"ses-02","0","Left_SLF",32,0.4124256,0.055520717460542,0.0111041434921084
"ses-02","0","Left_SLF",33,0.4145696,0.0591249396391517,0.0118249879278303
"ses-02","0","Left_SLF",34,0.4173588,0.063137853695967,0.0126275707391934
"ses-02","0","Left_SLF",35,0.419956,0.0683695633426649,0.013673912668533
"ses-02","0","Left_SLF",36,0.4223112,0.0745735367674083,0.0149147073534817
"ses-02","0","Left_SLF",37,0.4242692,0.0819810746920694,0.0163962149384139
"ses-02","0","Left_SLF",38,0.4260556,0.0897361736833777,0.0179472347366755
"ses-02","0","Left_SLF",39,0.4293736,0.0941636876614335,0.0188327375322867
"ses-02","0","Left_SLF",40,0.4334036,0.0954716696582464,0.0190943339316493
"ses-02","0","Left_SLF",41,0.4369676,0.0950265199510116,0.0190053039902023
"ses-02","0","Left_SLF",42,0.4406636,0.0905652375767509,0.0181130475153502
"ses-02","0","Left_SLF",43,0.4434356,0.0847155140789848,0.016943102815797
