"time","intervention","tract","node","mean_fa","sd","se"
"ses-02","ActiveControl","Left_SLF",11,0.378956818181818,0.0438918437359015,0.00935777252666272
"ses-02","ActiveControl","Left_SLF",12,0.391658636363636,0.0483960900915269,0.0103180810763242
"ses-02","ActiveControl","Left_SLF",13,0.403165454545455,0.0547731067767205,0.0116776656018192
"ses-02","ActiveControl","Left_SLF",14,0.414788181818182,0.0578116369597451,0.0123254824135081
"ses-02","ActiveControl","Left_SLF",15,0.427305,0.0585449644656628,0.0124818283630931
"ses-02","ActiveControl","Left_SLF",16,0.439913636363636,0.060410179806407,0.0128794936098972
"ses-02","ActiveControl","Left_SLF",17,0.452506363636364,0.0641342028610583,0.0136734579928737
"ses-02","ActiveControl","Left_SLF",18,0.463097272727273,0.068167639730986,0.0145333896229174
"ses-02","ActiveControl","Left_SLF",19,0.467076818181818,0.0668139643506586,0.0142447850621186
"ses-02","ActiveControl","Left_SLF",20,0.468094090909091,0.0646447824771277,0.0137823139327762
"ses-02","ActiveControl","Left_SLF",21,0.468112272727273,0.0632706879347111,0.0134893559919927
"ses-02","ActiveControl","Left_SLF",22,0.467338636363636,0.0636376700581731,0.0135675968436045
"ses-02","ActiveControl","Left_SLF",23,0.465559545454546,0.0634690909008751,0.0135316556465059
"ses-02","ActiveControl","Left_SLF",24,0.463231363636364,0.0622266966361097,0.0132667762992618
"ses-02","ActiveControl","Left_SLF",25,0.461104090909091,0.0601601236905937,0.0128261814668767
"ses-02","ActiveControl","Left_SLF",26,0.457281363636364,0.0574715785903867,0.0122529817255582
"ses-02","ActiveControl","Left_SLF",27,0.450100909090909,0.0545469280623479,0.0116294441378905
"ses-02","ActiveControl","Left_SLF",28,0.440165,0.0543435783870069,0.0115860898414371
"ses-02","ActiveControl","Left_SLF",29,0.431618636363636,0.0595260485034317,0.0126909961827504
"ses-02","ActiveControl","Left_SLF",30,0.425335454545455,0.06819764370509,0.0145397864916899
"ses-02","ActiveControl","Left_SLF",31,0.421982727272727,0.076812117730883,0.0163763985250157
"ses-02","ActiveControl","Left_SLF",32,0.422000909090909,0.0840913143642978,0.0179283284617531
"ses-02","ActiveControl","Left_SLF",33,0.425213181818182,0.0888675330604551,0.0189466217092449
"ses-02","ActiveControl","Left_SLF",34,0.431214090909091,0.0883801307480305,0.0188427071870826
"ses-02","ActiveControl","Left_SLF",35,0.437539090909091,0.0859844167448016,0.0183319392454111
"ses-02","ActiveControl","Left_SLF",36,0.441885,0.0846152748649804,0.0180400372158407
"ses-02","ActiveControl","Left_SLF",37,0.444222272727273,0.0817487937835472,0.0174289013958593
"ses-02","ActiveControl","Left_SLF",38,0.445208181818182,0.0789877784781782,0.0168402509548859
"ses-02","ActiveControl","Left_SLF",39,0.445714545454545,0.0764716953380713,0.0163038202270048
"ses-02","ActiveControl","Left_SLF",40,0.445217727272727,0.0741887080954673,0.0158170857114509
"ses-02","ActiveControl","Left_SLF",41,0.442749090909091,0.0717121360459794,0.0152890787763938
"ses-02","ActiveControl","Left_SLF",42,0.440249545454545,0.0703371301036097,0.0149959265244874
"ses-02","ActiveControl","Left_SLF",43,0.438283636363636,0.0696871983560727,0.0148573606103302
"ses-02","ActiveControl","Left_SLF",44,0.436078636363636,0.0670016321262084,0.0142847959663027
"ses-02","ActiveControl","Left_SLF",45,0.435285909090909,0.0640870437585135,0.0136634036384284
"ses-02","ActiveControl","Left_SLF",46,0.435592727272727,0.0616805873745902,0.0131503454134975
"ses-02","ActiveControl","Left_SLF",47,0.435697727272727,0.0596916048920512,0.0127262929234014
"ses-02","ActiveControl","Left_SLF",48,0.435990909090909,0.0581136426003142,0.0123898702324209
"ses-02","ActiveControl","Left_SLF",49,0.436438181818182,0.0579331631842833,0.0123513918916357
"ses-02","ActiveControl","Left_SLF",50,0.437228181818182,0.0592823786262361,0.0126390455903781
"ses-02","ActiveControl","Left_SLF",51,0.438237727272727,0.0614839749878213,0.0131084275117939
"ses-02","ActiveControl","Left_SLF",52,0.438000909090909,0.0647253514702217,0.0137994912998199
"ses-02","ActiveControl","Left_SLF",53,0.436531818181818,0.068807586835033,0.0146698268039299
"ses-02","ActiveControl","Left_SLF",54,0.434677727272727,0.0720872675457171,0.0153690570808654
"ses-02","ActiveControl","Left_SLF",55,0.432345909090909,0.0760219080991721,0.0162079252654639
"ses-02","ActiveControl","Left_SLF",56,0.429125454545455,0.0794725273722084,0.0169435997663457
"ses-02","ActiveControl","Left_SLF",57,0.425705454545455,0.0818025055342947,0.0174403527795954
"ses-02","ActiveControl","Left_SLF",58,0.423487727272727,0.0821106640560872,0.0175060523971927
"ses-02","ActiveControl","Left_SLF",59,0.423251818181818,0.0772148376215203,0.0164622586941903
"ses-02","ActiveControl","Left_SLF",60,0.425855909090909,0.0680831645968014,0.014515379463795
"ses-02","ActiveControl","Left_SLF",61,0.428794545454545,0.0609875669395994,0.0130025929603083
"ses-02","ActiveControl","Left_SLF",62,0.429548181818182,0.0595162202489983,0.0126889007918647
"ses-02","ActiveControl","Left_SLF",63,0.427628181818182,0.0611322580761514,0.0130334412142715
"ses-02","ActiveControl","Left_SLF",64,0.425887272727273,0.0613140128613368,0.0130721914646741
"ses-02","ActiveControl","Left_SLF",65,0.425921363636364,0.0585132800795768,0.0124750732292822
"ses-02","ActiveControl","Left_SLF",66,0.424825454545455,0.0562988209913995,0.0120029489653427
"ses-02","ActiveControl","Left_SLF",67,0.422894545454546,0.0552441093371069,0.0117780836850989
"ses-02","ActiveControl","Left_SLF",68,0.419827727272727,0.0556084173083637,0.0118557544055449
"ses-02","ActiveControl","Left_SLF",69,0.416708181818182,0.0575236210394406,0.0122640772129774
"ses-02","ActiveControl","Left_SLF",70,0.414080454545455,0.0612309050100926,0.0130544728112541
"ses-02","ActiveControl","Left_SLF",71,0.410938636363636,0.0672304180232115,0.0143335732834358
"ses-02","ActiveControl","Left_SLF",72,0.407279545454546,0.0717969450522177,0.0153071601172772
"ses-02","ActiveControl","Left_SLF",73,0.404585909090909,0.0755702987548422,0.0161116418297399
"ses-02","ActiveControl","Left_SLF",74,0.402416363636364,0.0789323327163967,0.0168284298787552
"ses-02","ActiveControl","Left_SLF",75,0.400094090909091,0.0801112861473452,0.0170797835947833
"ses-02","ActiveControl","Left_SLF",76,0.398523181818182,0.0781056779465435,0.0166521864896437
"ses-02","ActiveControl","Left_SLF",77,0.399893636363636,0.07474429518256,0.015935537276417
"ses-02","ActiveControl","Left_SLF",78,0.404719545454546,0.070077856259155,0.0149406491551173
"ses-02","ActiveControl","Left_SLF",79,0.409719545454546,0.0651996075417105,0.0139006030339973
"ses-02","ActiveControl","Left_SLF",80,0.41332,0.0605847030041019,0.0129167020806664
"ses-02","ActiveControl","Left_SLF",81,0.415031363636364,0.0575548081062494,0.0122707263179621
"ses-02","ActiveControl","Left_SLF",82,0.414260454545455,0.0549824934456217,0.0117223069896242
"ses-02","ActiveControl","Left_SLF",83,0.411424545454545,0.0524305148996335,0.0111782233354954
"ses-02","ActiveControl","Left_SLF",84,0.406727727272727,0.0484749751768711,0.0103348994330294
"ses-02","ActiveControl","Left_SLF",85,0.401381818181818,0.046237895675915,0.00985795248088105
"ses-02","ActiveControl","Left_SLF",86,0.395040909090909,0.0464084260523669,0.009894309679301
"ses-02","ActiveControl","Left_SLF",87,0.387272727272727,0.0474670701074834,0.0101200133502174
"ses-02","ActiveControl","Left_SLF",88,0.379624090909091,0.0447531303144676,0.00954139944220049
"ses-02","ActiveControl","Left_SLF",89,0.372052727272727,0.0408028346566426,0.00869919357813573
"ses-02","ActiveControl","Left_SLF",90,0.3648,0.0410128460711658,0.00874396816215494
"ses-02","ActiveControl","Left_SLF",91,0.356606818181818,0.0452490724331517,0.00964713465717484
"ses-02","ActiveControl","Left_SLF",92,0.345191363636364,0.0513812852992637,0.010954526833075
"ses-02","ActiveControl","Left_SLF",93,0.331405909090909,0.053646340634007,0.0114374382530274
"ses-02","ActiveControl","Left_SLF",94,0.317018636363636,0.0525387232516083,0.0112012934336521
"ses-02","ActiveControl","Left_SLF",95,0.302468636363636,0.0524963606262789,0.0111922616915851
"ses-02","ActiveControl","Left_SLF",96,0.286984545454545,0.0497453350507096,0.0106057410681611
"ses-02","ActiveControl","Left_SLF",97,0.268022727272727,0.0371872468131364,0.00792834765985358
"ses-02","ActiveControl","Left_SLF",98,0.242285454545455,0.0181803278631636,0.00387605892400634
"ses-02","ActiveControl","Left_SLF",99,0.209589090909091,0.00413868613737777,0.000882370849259976
"ses-02","ActiveControl","Right_Arcuate",2,0.229262631578947,0.020151308157731,0.0046230271494577
"ses-02","ActiveControl","Right_Arcuate",3,0.264952631578947,0.0278028863094194,0.00637841956639526
"ses-02","ActiveControl","Right_Arcuate",4,0.291572105263158,0.0312437897080626,0.00716781694477268
"ses-02","ActiveControl","Right_Arcuate",5,0.315918421052632,0.0374454302601589,0.00859057086323329
"ses-02","ActiveControl","Right_Arcuate",6,0.337338421052632,0.0453076512134488,0.0103942880530848
"ses-02","ActiveControl","Right_Arcuate",7,0.350815263157895,0.0418819705798226,0.00960838301651527
"ses-02","ActiveControl","Right_Arcuate",8,0.36089052631579,0.0425621384270737,0.00976442422234754
"ses-02","ActiveControl","Right_Arcuate",9,0.371563157894737,0.0479169680051547,0.0109929063797548
"ses-02","ActiveControl","Right_Arcuate",10,0.380626315789474,0.051854286141341,0.0118961891094498
"ses-02","ActiveControl","Right_Arcuate",11,0.391070526315789,0.0534044864400906,0.0122518294486339
"ses-02","ActiveControl","Right_Arcuate",12,0.401881578947368,0.054190606736588,0.0124321778133653
"ses-02","ActiveControl","Right_Arcuate",13,0.412245789473684,0.0581683854870963,0.0133447428445879
"ses-02","ActiveControl","Right_Arcuate",14,0.421428421052632,0.0616304849047178,0.0141390029232144
"ses-02","ActiveControl","Right_Arcuate",15,0.426144210526316,0.0628410106994707,0.0144167165867869
"ses-02","ActiveControl","Right_Arcuate",16,0.42753052631579,0.0646822129486138,0.0148391173519782
"ses-02","ActiveControl","Right_Arcuate",17,0.425636315789474,0.0655482201818314,0.015037793036924
"ses-02","ActiveControl","Right_Arcuate",18,0.42245052631579,0.0620411590508613,0.0142332180338336
"ses-02","ActiveControl","Right_Arcuate",19,0.41924,0.0595045327871938,0.013651276057999
"ses-02","ActiveControl","Right_Arcuate",20,0.417442631578947,0.0581725311124021,0.0133456939162598
"ses-02","ActiveControl","Right_Arcuate",21,0.414698421052632,0.0587524553872865,0.0134787376693718
"ses-02","ActiveControl","Right_Arcuate",22,0.410442105263158,0.0572642989012786,0.01313733115702
"ses-02","ActiveControl","Right_Arcuate",23,0.408127368421053,0.0564799793281857,0.0129573959065699
"ses-02","ActiveControl","Right_Arcuate",24,0.409204736842105,0.0553982475022071,0.0127092296058618
"ses-02","ActiveControl","Right_Arcuate",25,0.410009473684211,0.054190526690935,0.0124321594496331
"ses-02","ActiveControl","Right_Arcuate",26,0.410661578947368,0.0534551890489344,0.0122634614248509
"ses-02","ActiveControl","Right_Arcuate",27,0.414185789473684,0.0533128209841362,0.0122307999507855
"ses-02","ActiveControl","Right_Arcuate",28,0.416725789473684,0.0600836094599101,0.0137841253578375
"ses-02","ActiveControl","Right_Arcuate",29,0.419922105263158,0.0657905349979892,0.0150933838683006
"ses-02","ActiveControl","Right_Arcuate",30,0.423384736842105,0.0655412671840694,0.0150361979098398
"ses-02","ActiveControl","Right_Arcuate",31,0.424233157894737,0.0667682100880544,0.0153176779165749
"ses-02","ActiveControl","Right_Arcuate",32,0.423876842105263,0.0680190553409387,0.0156046414982238
"ses-02","ActiveControl","Right_Arcuate",33,0.421357368421053,0.0706799412722281,0.0162150905968964
"ses-02","ActiveControl","Right_Arcuate",34,0.418581052631579,0.0719188100796645,0.0164993065935238
"ses-02","ActiveControl","Right_Arcuate",35,0.416993157894737,0.0722941882597789,0.0165854242541937
"ses-02","ActiveControl","Right_Arcuate",36,0.416724210526316,0.0731211222193689,0.0167751359153956
"ses-02","ActiveControl","Right_Arcuate",37,0.418001052631579,0.0747984525905551,0.0171599418934446
"ses-02","ActiveControl","Right_Arcuate",38,0.421186315789474,0.0752729686032056,0.0172688033327202
"ses-02","ActiveControl","Right_Arcuate",39,0.42457,0.075350528052415,0.0172865966906791
"ses-02","ActiveControl","Right_Arcuate",40,0.427294736842105,0.0750675968243453,0.0172216878153566
"ses-02","ActiveControl","Right_Arcuate",41,0.430227368421053,0.0744755267664117,0.017085857628513
"ses-02","ActiveControl","Right_Arcuate",42,0.432385789473684,0.0750583360768135,0.0172195632541654
"ses-02","ActiveControl","Right_Arcuate",43,0.433847894736842,0.0761800425584715,0.0174769003698424
"ses-02","ActiveControl","Right_Arcuate",44,0.436952105263158,0.0754756256886912,0.0173152960567109
"ses-02","ActiveControl","Right_Arcuate",45,0.439552631578947,0.0765281672793391,0.0175567656581587
"ses-02","ActiveControl","Right_Arcuate",46,0.439384736842105,0.0778600418392174,0.0178623186377367
"ses-02","ActiveControl","Right_Arcuate",47,0.438046315789474,0.07602265351054,0.017440792845908
"ses-02","ActiveControl","Right_Arcuate",48,0.434213684210526,0.0726000365940011,0.0166555906742424
"ses-02","ActiveControl","Right_Arcuate",49,0.428834736842105,0.0685836600533669,0.0157341707026723
"ses-02","ActiveControl","Right_Arcuate",50,0.422291052631579,0.0629790221594758,0.0144483785871665
"ses-02","ActiveControl","Right_Arcuate",51,0.41835,0.0551678538643656,0.0126563736803573
"ses-02","ActiveControl","Right_Arcuate",52,0.418533157894737,0.0483827369411666,0.0110997611020241
"ses-02","ActiveControl","Right_Arcuate",53,0.419511578947368,0.0463238171598295,0.010627412509408
"ses-02","ActiveControl","Right_Arcuate",54,0.419393684210526,0.0455310564597307,0.0104455407316111
"ses-02","ActiveControl","Right_Arcuate",55,0.417124736842105,0.0430733812320351,0.00988171136563381
"ses-02","ActiveControl","Right_Arcuate",56,0.417037894736842,0.0384845458996129,0.00882896034023502
"ses-02","ActiveControl","Right_Arcuate",57,0.4161,0.0366382609667362,0.00840539352742495
"ses-02","ActiveControl","Right_Arcuate",58,0.415483157894737,0.0419618094955443,0.009626699319957
"ses-02","ActiveControl","Right_Arcuate",59,0.417424210526316,0.0510843974131469,0.0117195645218725
"ses-02","ActiveControl","Right_Arcuate",60,0.419827894736842,0.0619383887045961,0.014209640899425
"ses-02","ActiveControl","Right_Arcuate",61,0.421559473684211,0.0692383274938964,0.0158843617139825
"ses-02","ActiveControl","Right_Arcuate",62,0.425180526315789,0.0725411012594227,0.0166420699812092
"ses-02","ActiveControl","Right_Arcuate",63,0.431771052631579,0.073093781305232,0.0167688634795141
"ses-02","ActiveControl","Right_Arcuate",64,0.441458947368421,0.0734020523399673,0.016839585705179
"ses-02","ActiveControl","Right_Arcuate",65,0.451818947368421,0.0726525084750644,0.0166676285493441
"ses-02","ActiveControl","Right_Arcuate",66,0.459569473684211,0.0688432398419033,0.0157937223903573
"ses-02","ActiveControl","Right_Arcuate",67,0.469024210526316,0.0665578906179333,0.0152694273209897
"ses-02","ActiveControl","Right_Arcuate",68,0.47677052631579,0.0626356716322154,0.0143696085739802
"ses-02","ActiveControl","Right_Arcuate",69,0.482253157894737,0.0631472842780741,0.0144869805645874
"ses-02","ActiveControl","Right_Arcuate",70,0.489041578947369,0.0682691569584162,0.0156620187443396
"ses-02","ActiveControl","Right_Arcuate",71,0.49550052631579,0.0721990725143324,0.0165636032056495
"ses-02","ActiveControl","Right_Arcuate",72,0.497273157894737,0.072724759657571,0.0166842041074019
"ses-02","ActiveControl","Right_Arcuate",73,0.494083684210526,0.0746013219431969,0.0171147170213126
"ses-02","ActiveControl","Right_Arcuate",74,0.491626842105263,0.0772536043785252,0.0177231923426454
"ses-02","ActiveControl","Right_Arcuate",75,0.491341578947368,0.0793001759324907,0.018192708057617
"ses-02","ActiveControl","Right_Arcuate",76,0.492778947368421,0.080301360365863,0.0184223955191389
"ses-02","ActiveControl","Right_Arcuate",77,0.495159473684211,0.0825996015240378,0.0189496482010531
"ses-02","ActiveControl","Right_Arcuate",78,0.494592105263158,0.0818519404221867,0.0187781229806855
"ses-02","ActiveControl","Right_Arcuate",79,0.492927368421053,0.0788835267158772,0.018097122171821
"ses-02","ActiveControl","Right_Arcuate",80,0.490103684210526,0.0775559004281948,0.0177925438127265
"ses-02","ActiveControl","Right_Arcuate",81,0.485925263157895,0.0761257365130159,0.0174644417085706
"ses-02","ActiveControl","Right_Arcuate",82,0.481015789473684,0.0767133883227251,0.0175992582797554
"ses-02","ActiveControl","Right_Arcuate",83,0.470126315789474,0.0817204022676322,0.0187479460584264
"ses-02","ActiveControl","Right_Arcuate",84,0.458998421052632,0.0871050102056362,0.0199832598401288
"ses-02","ActiveControl","Right_Arcuate",85,0.444445789473684,0.0884030680284463,0.0202810547281552
"ses-02","ActiveControl","Right_Arcuate",86,0.429316842105263,0.0847812297132797,0.0194501480331207
"ses-02","ActiveControl","Right_Arcuate",87,0.417114210526316,0.0801851121756395,0.0183957263552676
"ses-02","ActiveControl","Right_Arcuate",88,0.405538421052632,0.0803961795846847,0.0184441485398099
"ses-02","ActiveControl","Right_Arcuate",89,0.394463157894737,0.0812569086329575,0.0186416133260831
"ses-02","ActiveControl","Right_Arcuate",90,0.386173157894737,0.0753708393399398,0.0172912564196125
"ses-02","ActiveControl","Right_Arcuate",91,0.377317894736842,0.0700110406038415,0.016061634259172
"ses-02","ActiveControl","Right_Arcuate",92,0.365668947368421,0.0698455453041238,0.0160236670335351
"ses-02","ActiveControl","Right_Arcuate",93,0.355633684210526,0.0654750902770178,0.0150210158861433
"ses-02","ActiveControl","Right_Arcuate",94,0.347005789473684,0.0567606150929586,0.0130217781664956
"ses-02","ActiveControl","Right_Arcuate",95,0.336821578947368,0.0519522241276816,0.01191865762446
"ses-02","ActiveControl","Right_Arcuate",96,0.321136842105263,0.0455632498173487,0.0104529263943748
"ses-02","ActiveControl","Right_Arcuate",97,0.303706315789474,0.049462600148499,0.0113474987122141
"ses-02","ActiveControl","Right_Arcuate",98,0.278151578947368,0.0461692654218219,0.010591955909012
"ses-02","ActiveControl","Right_Arcuate",99,0.243512105263158,0.048174953794471,0.011052092378939
"ses-02","ActiveControl","Right_IFOF",2,0.266124545454545,0.0188477273424152,0.00401834897107815
"ses-02","ActiveControl","Right_IFOF",3,0.312355454545455,0.0217424545701706,0.00463550688968968
"ses-02","ActiveControl","Right_IFOF",4,0.344844545454545,0.0259218936197024,0.00552656628901448
"ses-02","ActiveControl","Right_IFOF",5,0.365127727272727,0.0313955450178795,0.00669355268818672
"ses-02","ActiveControl","Right_IFOF",6,0.379471363636364,0.0350307309026768,0.00746857692291132
"ses-02","ActiveControl","Right_IFOF",7,0.387027727272727,0.0343313471822859,0.00731946781271652
"ses-02","ActiveControl","Right_IFOF",8,0.396849090909091,0.0351876301194029,0.00750202794831296
"ses-02","ActiveControl","Right_IFOF",9,0.410645454545455,0.0358168172427785,0.00763617109373836
"ses-02","ActiveControl","Right_IFOF",10,0.428061363636364,0.0377537664214357,0.00804913004617249
"ses-02","ActiveControl","Right_IFOF",11,0.442935454545455,0.0404696771525443,0.00862816415960273
"ses-02","ActiveControl","Right_IFOF",12,0.458473636363636,0.0429536002754528,0.00915773834877908
"ses-02","ActiveControl","Right_IFOF",13,0.475148636363636,0.0436754318315343,0.00931163335362373
"ses-02","ActiveControl","Right_IFOF",14,0.492853181818182,0.0435721145411193,0.00928960603329533
"ses-02","ActiveControl","Right_IFOF",15,0.505651818181818,0.0444692884537679,0.00948088415416759
"ses-02","ActiveControl","Right_IFOF",16,0.517252272727273,0.0494327380369208,0.0105390951608908
"ses-02","ActiveControl","Right_IFOF",17,0.526423636363636,0.0545652026343542,0.0116333402897334
"ses-02","ActiveControl","Right_IFOF",18,0.532747727272727,0.0574300351095486,0.0122441246256836
"ses-02","ActiveControl","Right_IFOF",19,0.536444545454546,0.0595959555776407,0.0127059004210501
"ses-02","ActiveControl","Right_IFOF",20,0.538113181818182,0.058116136549922,0.0123904019442638
"ses-02","ActiveControl","Right_IFOF",21,0.534468636363636,0.0532838680398678,0.0113601588362976
"ses-02","ActiveControl","Right_IFOF",22,0.527627272727273,0.0477349144638854,0.0101771179588742
"ses-02","ActiveControl","Right_IFOF",23,0.521107272727273,0.0479436161083113,0.0102216132989703
"ses-02","ActiveControl","Right_IFOF",24,0.51677,0.0525175012099142,0.0111967688791603
"ses-02","ActiveControl","Right_IFOF",25,0.513704090909091,0.0553196962821855,0.0117941988759367
"ses-02","ActiveControl","Right_IFOF",26,0.511189545454545,0.056229802678894,0.0119882342116748
"ses-02","ActiveControl","Right_IFOF",27,0.508753181818182,0.0577082053575089,0.0123034307218176
"ses-02","ActiveControl","Right_IFOF",28,0.508719545454546,0.0596251137946222,0.0127121169737982
"ses-02","ActiveControl","Right_IFOF",29,0.510502727272727,0.0617741940404782,0.0131703024217204
"ses-02","ActiveControl","Right_IFOF",30,0.512436363636364,0.0631819043974621,0.0134704272782506
"ses-02","ActiveControl","Right_IFOF",31,0.514191818181818,0.0580418050190561,0.0123745544086354
"ses-02","ActiveControl","Right_IFOF",32,0.514890909090909,0.0495331304144813,0.0105604988877033
"ses-02","ActiveControl","Right_IFOF",33,0.515050454545455,0.0442969997347206,0.00944415207584671
"ses-02","ActiveControl","Right_IFOF",34,0.514475454545455,0.0409827707965738,0.00873755609206732
"ses-02","ActiveControl","Right_IFOF",35,0.513565454545455,0.0392086698050162,0.00835931648978004
"ses-02","ActiveControl","Right_IFOF",36,0.51162,0.0394879587433218,0.008418861091497
"ses-02","ActiveControl","Right_IFOF",37,0.509062727272727,0.0401517908254851,0.00856039056695404
"ses-02","ActiveControl","Right_IFOF",38,0.504597727272727,0.0395196767062902,0.00842562338392321
"ses-02","ActiveControl","Right_IFOF",39,0.497861363636364,0.0378523722972304,0.00807015288952879
"ses-02","ActiveControl","Right_IFOF",40,0.490178181818182,0.0365304537842011,0.0077883189155872
"ses-02","ActiveControl","Right_IFOF",41,0.481635,0.0350864834577159,0.0074804634075843
"ses-02","ActiveControl","Right_IFOF",42,0.471518636363636,0.0355332274136884,0.00757570953902519
"ses-02","ActiveControl","Right_IFOF",43,0.460196818181818,0.0378539339826836,0.00807048584198613
"ses-02","ActiveControl","Right_IFOF",44,0.448455454545455,0.0383062982173543,0.00816693022087159
"ses-02","ActiveControl","Right_IFOF",45,0.437970454545455,0.0362899269084638,0.00773703841337723
"ses-02","ActiveControl","Right_IFOF",46,0.430704090909091,0.0344466388793824,0.00734404808512735
"ses-02","ActiveControl","Right_IFOF",47,0.42672,0.0327704596942342,0.00698668548211339
"ses-02","ActiveControl","Right_IFOF",48,0.424431818181818,0.03125170237441,0.00666288533355654
"ses-02","ActiveControl","Right_IFOF",49,0.424303181818182,0.0316068025207299,0.00673859293912992
"ses-02","ActiveControl","Right_IFOF",50,0.423881818181818,0.0325562266206465,0.00694101083735743
"ses-02","ActiveControl","Right_IFOF",51,0.422615,0.0329540947307586,0.00702583660344838
"ses-02","ActiveControl","Right_IFOF",52,0.421812727272727,0.0339162814086206,0.00723097549243639
"ses-02","ActiveControl","Right_IFOF",53,0.422131818181818,0.034266371358237,0.0073056149204835
"ses-02","ActiveControl","Right_IFOF",54,0.423243181818182,0.03450140416554,0.00735572408336757
"ses-02","ActiveControl","Right_IFOF",55,0.423372272727273,0.0354415460981436,0.00755616301687461
"ses-02","ActiveControl","Right_IFOF",56,0.421829090909091,0.0381849752188938,0.00814106407068939
"ses-02","ActiveControl","Right_IFOF",57,0.421097272727273,0.0421062675101506,0.00897708639622507
"ses-02","ActiveControl","Right_IFOF",58,0.422755454545455,0.0479021862238212,0.0102127804179185
"ses-02","ActiveControl","Right_IFOF",59,0.427953636363636,0.0546837733001085,0.0116586196406109
"ses-02","ActiveControl","Right_IFOF",60,0.436406818181818,0.0570011817242886,0.0121526927767347
"ses-02","ActiveControl","Right_IFOF",61,0.444461818181818,0.057288943305914,0.0122140437520768
"ses-02","ActiveControl","Right_IFOF",62,0.449205454545455,0.0591647903440063,0.0126139756843716
"ses-02","ActiveControl","Right_IFOF",63,0.449757727272727,0.061531428356094,0.0131185446039032
"ses-02","ActiveControl","Right_IFOF",64,0.444420454545455,0.0649584150842656,0.0138491806292905
"ses-02","ActiveControl","Right_IFOF",65,0.433209545454545,0.067958214295696,0.0144887399700905
"ses-02","ActiveControl","Right_IFOF",66,0.417066818181818,0.0691767966456661,0.0147485426000424
"ses-02","ActiveControl","Right_IFOF",67,0.401416818181818,0.0672611576430943,0.0143401269924153
"ses-02","ActiveControl","Right_IFOF",68,0.390913181818182,0.0645446805293204,0.0137609721257951
"ses-02","ActiveControl","Right_IFOF",69,0.388417272727273,0.0617914800862984,0.0131739878190723
"ses-02","ActiveControl","Right_IFOF",70,0.394432272727273,0.0597891918829592,0.01274709853977
"ses-02","ActiveControl","Right_IFOF",71,0.404887272727273,0.0563741518092094,0.0120190095496634
"ses-02","ActiveControl","Right_IFOF",72,0.414331363636364,0.055329939823834,0.0117963828063542
"ses-02","ActiveControl","Right_IFOF",73,0.418682272727273,0.0591381770120033,0.012608301702924
"ses-02","ActiveControl","Right_IFOF",74,0.418581363636364,0.0648927274005379,0.013835175968064
"ses-02","ActiveControl","Right_IFOF",75,0.415085909090909,0.0614637936519263,0.0131041248365241
"ses-02","ActiveControl","Right_IFOF",76,0.414736818181818,0.0536651959029193,0.0114414582098666
"ses-02","ActiveControl","Right_IFOF",77,0.414412727272727,0.0469152699460693,0.0100023691605188
"ses-02","ActiveControl","Right_IFOF",78,0.413510909090909,0.0429051505298763,0.00914740882831492
"ses-02","ActiveControl","Right_IFOF",79,0.413508181818182,0.0395933132445323,0.00844132274662636
"ses-02","ActiveControl","Right_IFOF",80,0.414494545454545,0.0391648094871468,0.0083499654385907
"ses-02","ActiveControl","Right_IFOF",81,0.418456818181818,0.0415640385299329,0.00886148278921389
"ses-02","ActiveControl","Right_IFOF",82,0.425426363636364,0.0459488824202613,0.00979633464773942
"ses-02","ActiveControl","Right_IFOF",83,0.427895454545455,0.0507732952612721,0.0108249029214381
"ses-02","ActiveControl","Right_IFOF",84,0.420603636363636,0.0543533568898445,0.011588174625247
"ses-02","ActiveControl","Right_IFOF",85,0.40771,0.05462211744601,0.0116454745683496
"ses-02","ActiveControl","Right_IFOF",86,0.391826818181818,0.0533208899817094,0.0113680519408191
"ses-02","ActiveControl","Right_IFOF",87,0.374013636363636,0.0521061146713818,0.0111090609744462
"ses-02","ActiveControl","Right_IFOF",88,0.360145,0.055881683237252,0.0119140148973394
"ses-02","ActiveControl","Right_IFOF",89,0.359308636363636,0.0614708803143682,0.0131056357180333
"ses-02","ActiveControl","Right_IFOF",90,0.369525909090909,0.0659289056960379,0.0140560899229368
"ses-02","ActiveControl","Right_IFOF",91,0.384527272727273,0.0676358627879096,0.0144200143977121
"ses-02","ActiveControl","Right_IFOF",92,0.396349090909091,0.0663912074578074,0.0141546529897185
"ses-02","ActiveControl","Right_IFOF",93,0.401085,0.0626695489015504,0.0133611927194935
"ses-02","ActiveControl","Right_IFOF",94,0.399529090909091,0.0589165242330675,0.0125610451716727
"ses-02","ActiveControl","Right_IFOF",95,0.385244090909091,0.0523147753561341,0.0111535475819106
"ses-02","ActiveControl","Right_IFOF",96,0.362896818181818,0.0488337866437303,0.0104113982948003
"ses-02","ActiveControl","Right_IFOF",97,0.334214090909091,0.0384625601083259,0.0082002453679658
"ses-02","ActiveControl","Right_IFOF",98,0.304356818181818,0.0263873370399631,0.00562579915963706
"ses-02","ActiveControl","Right_IFOF",99,0.260499090909091,0.0161666084169076,0.00344673249552534
"ses-02","ActiveControl","Right_ILF",2,0.236265,0.0137322601580228,0.00292772770287206
"ses-02","ActiveControl","Right_ILF",3,0.278572727272727,0.0201899223286362,0.00430450590362938
